0,1,2,3,4
13107,6174,961,18809,8753
13107,6174,961,6174,3312
13118,8950,7814,9025,19510
13122,2708,11252,2708,11600
13123,16445,4551,12349,9989
13126,1920,420,13527,19258
13126,1920,420,13527,2658
13135,9568,12912,9568,16355
13135,9568,12912,15096,16958
13135,9568,12912,15096,11894
13143,10662,16342,17059,1467
13143,1467,16342,4422,17138
13157,8862,16342,11714,9673
13157,8862,16342,13143,6702
13160,4194,6302,11275,2553
13162,8668,7485,15045,2661
13171,1920,5745,15923,18833
13186,18809,961,5874,947
13186,18809,961,3312,2411
13186,18809,961,13541,9609
13192,18809,961,10033,11016
13193,2645,7485,3992,10119
13193,2645,7485,10185,13491
13193,2645,7485,2553,6655
13218,337,14393,337,1359
13218,14039,14393,1359,11131
13218,11131,14393,14039,337
13221,3079,17423,1886,1761
13221,3079,17423,17539,3320
13221,3079,17423,293,1194
13223,1920,5745,7183,18932
13223,1920,5745,15923,10876
13226,337,14393,6572,10754
13226,337,14393,409,13218
13226,6572,14393,633,7603
13241,17590,963,13004,681
13248,6684,12748,6684,15376
13248,6684,12748,6684,4133
13248,6684,12748,6684,12463
13251,152,4891,16989,12066
13252,6273,2723,1423,4238
13252,6273,2723,18642,16499
13252,6273,2723,1423,158
13261,5340,7485,2645,11816
13277,2216,6302,9061,12514
13303,10457,9744,5849,6282
13303,10457,9744,7519,1498
13303,10457,9744,6200,5849
13305,18809,961,5123,5518
13308,10441,16342,14930,15420
13308,10441,16342,18812,14988
13308,10441,16342,1321,1129
13315,11469,963,2196,681
13315,11469,963,5723,10900
13315,11469,963,4705,3920
13316,1439,2123,3678,6885
13316,1439,2123,18769,10464
13320,11637,11291,16633,12835
13320,11637,11291,11637,17291
13353,5849,12183,7107,6867
13353,19000,9744,5810,19000
13358,6273,2723,18970,1423
13358,6273,2723,15045,9409
13358,6273,2723,18970,5478
13395,9978,2046,979,19049
13395,13011,651,15596,14211
13395,9978,2046,979,1205
13399,15096,12912,16958,810
13427,18901,11099,18901,17912
13427,18901,11099,5880,17540
13447,6794,5956,357,18242
13447,6794,5956,983,5349
13458,16346,651,9749,10872
13458,13011,651,10551,5307
13458,16346,651,11274,5306
13483,947,961,5123,16999
13488,16370,18628,16370,13488
13488,16370,18628,16370,13061
13488,16370,18628,16370,11287
13491,15468,6302,4194,7399
13501,8572,16349,8572,2016
13501,11015,11058,13599,2552
13501,8572,16349,8572,13501
13510,15189,16342,1321,14141
13510,15189,16342,18812,12252
13512,2708,11252,2708,13512
13516,2365,6302,2365,5659
13516,2365,6302,13597,15925
13516,2365,6302,10265,2798
13526,1498,12183,6200,18936
13526,1498,9744,19000,5810
13549,12349,14962,17460,9646
13554,5849,9744,1498,5849
13554,6200,12183,5849,5810
13554,6200,9744,13353,5810
13575,13529,2278,17815,9564
13576,10265,6302,18719,15925
13577,8923,963,8923,11918
13577,9989,17423,9742,17539
13577,9989,17423,15792,3320
13582,16989,4891,152,5954
13583,1920,5745,10876,2051
13583,1920,420,1920,4102
13583,1920,420,1920,17087
13599,6712,11058,19257,13241
13599,4282,11058,9328,13013
13602,1920,420,13527,19258
13602,1920,5745,4913,19124
13602,1920,420,13527,8599
13605,3296,2123,12399,10887
13605,3296,2123,1439,11453
13632,14742,2278,15993,10698
13651,3517,13440,9739,1563
13651,3517,13440,9321,7394
13681,9978,2046,5715,750
13681,9978,2046,5715,11324
13681,9978,2046,3366,11386
13687,16989,4891,152,7390
13687,16989,4891,16989,16896
13687,16989,4891,16495,14303
13695,9978,2046,6503,9894
13695,9978,2046,4442,18178
13695,9978,2046,11324,4442
13701,6149,13457,7899,5762
13701,6149,13457,2051,8045
13701,6149,5745,4913,1915
13720,12632,11099,7576,10961
13720,12632,11099,16229,7772
13725,10913,16327,6456,12204
13728,357,5956,983,14057
13728,357,5956,12415,6857
13728,357,5956,945,6857
13740,6273,2723,2661,12619
13745,18932,13457,2051,1915
13745,18932,13457,18833,10876
13745,18932,5745,4913,12997
13767,10282,8102,17187,17869
13767,10282,8102,5306,2914
13767,10282,8102,9110,12433
13776,901,14226,901,13776
13776,901,14226,901,11372
13776,901,14226,901,6540
13790,2891,11388,17105,7183
13790,2891,11388,18833,7608
13790,2891,11388,6149,1915
13814,1920,420,13527,2658
13814,1920,5745,7183,18932
13814,1920,5745,2051,15923
13815,14622,15178,18453,8950
13816,16747,1924,1394,12654
13816,10198,1924,7842,1394
13820,11637,11291,16633,12835
13821,1394,1924,1394,5393
13837,9519,17423,9742,15568
13852,6095,8102,5306,4694
13852,6095,8102,10282,4733
13852,6095,8102,10282,8758
13857,15096,12912,16958,14654
13871,11731,9822,11731,7481
13871,11731,9822,11731,18170
13871,11731,9822,11731,10894
13874,8998,963,3555,3345
13874,8998,2278,11751,2339
13912,14742,2278,10769,3582
13919,13004,963,2584,17649
13919,13004,963,11469,12903
13919,13004,963,6140,2196
13940,18719,6302,11275,4197
13940,12349,4551,11878,17767
13943,3154,17423,15792,17539
13947,18035,2442,19623,12415
13953,16229,11099,8537,1539
13957,54,13440,8076,2782
13957,54,13440,10486,54
13957,54,13440,11313,9321
13996,11024,11099,17723,4221
14008,4546,8659,5921,17620
14011,1920,5745,8045,18833
14011,1920,420,1920,2599
14011,1920,420,13527,8599
14012,16633,11291,16633,14012
14012,16633,11291,11637,12834
14012,16633,11291,16633,14255
14015,357,5956,6794,17426
14017,17078,651,4388,1142
14017,13458,651,11274,4989
14017,17796,651,16247,11404
14030,11637,11291,16633,12213
14037,10389,961,5874,18624
14037,10389,961,10389,18791
14037,10389,961,3312,16999
14039,13218,14393,7090,8052
14039,7090,14393,18229,11131
14039,13218,14393,16245,14039
14044,18624,961,16999,18792
14047,152,4891,16989,13582
14051,2703,2278,11751,10308
14051,11751,2278,14742,9203
14057,945,1247,5349,19623
14057,5349,1247,19086,945
14082,4961,2123,3124,3678
14103,18310,6875,18310,8800
14105,14679,11099,8537,19033
14107,2584,963,4705,17466
14109,3992,7485,10185,6901
14109,3992,7485,8668,17492
14109,3992,7485,13963,11816
14156,18035,2442,983,19623
14156,18035,2442,945,88
14156,18035,2442,10178,19086
14175,4546,8659,4546,10540
14175,7842,1924,7842,4130
14180,6899,7485,236,6798
14183,4173,17423,4173,1565
14200,9978,2046,9978,15512
14200,9978,2046,9894,3366
14200,9978,2046,19049,5661
14211,15596,651,14017,771
14211,16346,651,11274,5306
14211,13011,651,17078,17796
14219,14454,6302,18832,11166
14219,14454,6302,14454,14219
14219,14454,6302,4194,2437
14225,2590,17423,4173,4095
14225,2590,17423,15568,8120
14234,12619,13818,18642,1423
14234,2661,2723,158,18642
14234,1423,2723,6389,1423
14237,152,4891,16495,152
14250,8923,963,16720,16714
14250,8923,963,9389,6569
14254,1920,420,1920,19426
14254,1920,420,1920,10072
14254,1920,420,13527,2658
14255,16633,11291,11637,19194
14255,16633,11291,11637,12834
14255,16633,11291,11637,19194
14272,18035,2442,10178,1724
14272,18035,2442,19623,88
14272,18035,2442,88,13306
14273,18572,5956,88,10178
14273,18572,5956,7802,19623
14273,18572,5956,12415,14057
14277,4514,16342,6686,13059
14277,4514,16342,10662,14277
14280,13800,6302,9061,9570
14308,11895,16342,1053,354
14308,11895,16342,17059,1467
14308,11895,16342,1467,4422
14312,2553,7485,15045,3110
14312,2117,6302,9061,11816
14312,2553,7485,5340,2615
14341,9328,11058,7632,14341
14341,9328,11058,19257,2552
14356,13261,963,11823,5968
14371,10769,2278,7199,10308
14378,19510,7814,937,8336
14384,4147,13440,1470,3337
14384,4147,13440,1470,9321
14384,4147,13440,19010,5374
14385,17205,963,15317,3345
14397,8390,9744,8170,30
14409,11637,11291,11637,16334
14409,11637,11291,16633,12835
14409,11637,11291,16633,8858
14414,18719,6302,18719,15925
14416,12879,16342,6686,8005
14416,12879,16342,17760,12876
14416,12879,16342,250,18812
14423,8862,16342,6702,4833
14437,4147,13440,6796,10486
14453,10627,9744,6200,19000
14459,9739,13440,9739,6796
14472,16229,11099,1539,18839
14472,16229,11099,12632,6665
14472,16229,11099,9657,806
14482,6201,7814,5126,3337
14482,6201,7814,937,15335
14482,6201,7814,937,11733
14502,18745,17423,13045,4455
14503,13529,2278,14742,1292
14503,13529,2278,2098,18771
14503,13529,2278,2098,2941
14507,11637,11291,11637,17291
14507,11637,11291,11637,14409
14514,127,2046,5715,750
14514,6902,2046,4442,4624
14517,12879,16342,6702,609
14517,12879,16342,850,10516
14517,12879,16342,15189,6663
14531,2534,9744,7519,6200
14534,10769,2278,14742,9471
14534,10769,2278,15993,9296
14557,4546,8659,4546,7115
14571,4538,7814,5126,11733
14571,4538,7814,11733,12741
14571,4538,7814,8768,4897
14607,88,2442,19086,5349
14608,9328,11058,4737,13599
14613,11907,9744,30,13353
14613,11907,9744,11907,14397
14613,11907,9744,5810,6200
14619,2756,16349,8572,4673
14623,6273,2723,6389,5478
14623,6273,2723,1423,5478
14623,6273,2723,2661,15045
14629,11907,9744,19000,13353
14661,18791,15178,14622,7249
14661,18791,15178,18453,3026
14661,18791,15178,2295,4674
14666,10389,961,18809,18792
14666,10389,961,2283,6174
14666,10389,961,5518,17337
14675,2756,16349,8572,16350
14675,2756,16349,2756,17997
14675,2756,16349,2756,9760
14688,18833,13457,2051,4860
14693,11895,16342,6686,1796
14693,11895,16342,9527,1053
14693,11895,16342,14930,15420
14694,15096,12912,16958,11505
14694,15096,12912,15096,5871
14694,15096,12912,15096,13399
14697,13541,961,2781,18825
14697,13541,961,17337,18832
14697,13541,961,18624,5874
14718,8537,11099,820,806
14718,8537,11099,12632,8447
14718,8537,11099,9073,16165
14722,4961,2123,3296,13605
14722,4961,2123,3678,5525
14741,4388,651,13458,12963
14745,18791,15178,18453,12612
14749,14742,2278,2703,831
14749,14742,2278,8998,11454
14749,14742,2278,4647,18929
14783,17205,963,11823,2798
14787,11015,11058,15338,1943
14787,11015,11058,11015,2756
14787,11015,11058,19257,2552
14789,14742,2278,13529,17299
14789,14742,2278,13529,2339
14801,10441,16342,6702,7317
14801,10441,16342,14930,15420
14812,1312,13533,1312,6465
14812,1312,13533,2708,17493
14812,1312,13533,2708,1842
14819,17723,11099,11762,14720
14820,2534,9744,7107,1498
14820,2534,9744,11907,11400
14820,2534,9744,9416,16741
14821,16989,4891,152,4728
14830,13541,961,10389,18624
14830,13541,961,17337,12349
14830,13541,961,5123,947
14850,10282,8102,17187,10262
14850,10282,8102,9110,17187
14850,10282,8102,6095,1233
14858,5883,11252,2708,19110
14862,4647,2278,17815,18586
14862,4647,2278,10769,9199
14871,8734,9744,8170,3602
14878,152,4891,152,4242
14893,3535,11099,16771,11233
14899,4616,17423,13620,3333
14921,8572,16349,2756,17997
14921,8572,16349,8572,17597
14921,8572,16349,8572,5525
14924,9110,8102,10282,13767
14944,10441,16342,2983,14277
14944,10441,16342,1053,18831
14944,10441,16342,10785,5958
14953,4388,651,17796,14017
14965,2708,11252,5883,14858
14965,2708,13533,1312,6465
14965,2708,11252,2708,15788
14987,9328,11058,13599,6712
14988,15823,13818,18642,4238
14990,4647,2278,17815,1172
14990,4647,2278,7199,3029
14990,4647,2278,15993,8024
15013,1920,5745,1920,11523
15013,1920,420,1920,13814
15022,834,7814,5379,8336
15022,834,7814,6201,11733
15022,834,7814,5126,6201
15046,1920,420,13527,456
15046,1920,420,1920,19335
15052,5968,963,3279,2804
15052,5968,963,18967,2120
15052,5968,963,3920,17466
15061,11907,9744,8170,7100
15061,11907,9744,5810,7107
15061,11907,9744,8390,17542
15072,901,14226,901,5255
15072,901,14226,901,6019
15072,901,14226,901,11372
15074,8390,9744,8734,7029
15075,1920,5745,18833,8434
15075,1920,420,1920,15426
15075,1920,420,1920,4709
15080,11731,9822,11731,4997
15088,11731,9822,11731,18170
15100,14742,2278,4647,18929
15114,2584,963,2196,3345
15117,3678,2123,15946,14417
15117,10887,2123,7056,151
15120,1920,420,1920,2468
15120,1920,420,13527,1058
15120,1920,5745,10876,7183
15136,3992,7485,2645,3216
15136,3992,7485,13963,528
15136,3992,7485,5340,11771
15163,7899,13457,7608,15923
15163,7899,13457,10876,8045
15163,7899,13457,15923,8093
15167,2098,2278,2098,14862
15169,8572,16349,2756,17997
15169,8572,16349,2756,7141
15169,8572,16349,2756,8553
15171,6273,2723,15045,12619
15184,12349,6302,2216,6697
15187,5515,12183,1498,7107
15187,5515,12183,30,7100
15187,5515,12183,19000,7107
15200,18791,15178,2295,4674
15200,18791,15178,2295,9549
15221,3517,13440,19010,5374
15221,3517,13440,4147,14384
15225,11024,11099,15942,5427
15238,834,7814,19510,15335
15238,834,7814,834,15238
15238,834,7814,858,15975
15245,6794,5956,14057,18910
15245,6794,5956,14057,945
15245,6794,5956,6857,5349
15247,1761,17423,17539,1761
15247,1761,17423,13620,7296
15290,5515,12183,13353,7519
15290,5515,12183,6200,19
15290,5515,12183,13554,19000
15293,10759,7814,4897,11733
15293,5379,7814,19510,11733
15293,9038,7814,858,4332
15297,16747,1924,16747,17222
15299,14742,2278,13529,10308
15303,5515,12183,7107,13554
15303,5515,12183,7100,8170
15303,5515,12183,5810,8170
15310,11469,963,2584,14107
15310,11469,963,17599,4445
15310,11469,963,14347,13392
15317,681,963,3930,1631
15317,681,963,2196,17466
15317,2196,963,12903,14454
15325,3517,13440,9321,8291
15330,16958,12912,15096,14694
15330,16958,12912,16958,18733
15330,16958,12912,15096,16958
15335,10759,7814,9038,8768
15335,11733,7814,8768,19510
15338,12377,11058,12377,17414
15338,4737,11058,10449,4737
15339,2534,9744,7107,6867
15341,15189,16342,850,14277
15341,15189,16342,5958,2783
15352,11015,11058,2552,4282
15352,11015,11058,9328,2552
15352,11015,11058,17414,2552
15372,2708,13533,2708,2701
15378,1761,17423,15792,8120
15378,1761,17423,17835,17539
15378,1761,17423,4173,4095
15407,706,5654,3425,12458
15413,9978,2046,9978,1162
15413,9978,2046,9894,11324
15413,9978,2046,9894,4596
15417,18572,5956,2518,2061
15417,18572,5956,19623,6857
15417,18572,5956,88,19623
15420,14930,16342,18812,5467
15452,10389,961,3312,10389
15452,10389,961,3312,2283
15452,10389,961,5874,10389
15467,9797,7485,13963,7797
15471,13529,2278,14742,11883
15471,13529,2278,13529,10769
15471,13529,2278,8998,200
15476,1761,17423,17835,18745
15478,7056,2123,1439,5336
15478,7056,2123,5525,3678
15478,7056,2123,18769,3160
15512,9978,2046,19049,5639
15512,9978,2046,4442,5715
15512,9978,2046,4442,19049
15537,11762,11099,5880,17540
15554,152,4891,152,18311
15554,152,4891,16989,1012
15554,152,4891,152,9257
15562,2098,2278,8998,2982
15568,1761,17423,7736,17539
15568,9742,17423,9989,3540
15568,3320,17423,9742,17539
15572,3320,17423,18144,9742
15591,2098,2278,14742,4646
15596,13458,651,17684,10301
15638,5515,12183,7107,6282
15638,5515,12183,5849,7519
15638,5515,12183,7107,1498
15639,1439,2123,1229,173
15651,1920,420,13527,2658
15651,1920,5745,1915,15923
15651,1920,420,13527,2658
15652,16495,4891,152,7390
15652,16495,4891,152,4242
15652,16495,4891,16989,12256
15657,13011,651,14211,611
15657,9978,2046,3366,14514
15657,13011,651,17684,1572
15658,10441,16342,14930,15420
15658,10441,16342,9527,12545
15658,10441,16342,4514,4422
15670,979,2046,11324,9894
15670,979,2046,9978,4954
15670,6902,2046,4442,10511
15677,2117,6302,13597,13091
15677,2117,6302,13597,787
15678,2534,9744,19000,7100
15678,2534,9744,19000,5810
15678,2534,9744,7107,5849
15691,357,5956,12415,945
15691,357,5956,6794,2644
15691,357,5956,6857,18362
15694,12349,6302,2365,6901
15702,5306,8102,6095,8439
15702,5306,8102,6095,8439
15707,6572,14393,14039,7603
15707,6572,14393,337,10748
15719,8923,963,14347,13392
15719,8923,963,13261,4533
15722,4455,17423,15792,3320
15731,15468,6302,14454,18402
15735,6794,5956,2518,18994
15742,18035,2442,983,19086
15742,18035,2442,5349,19623
15742,18035,2442,5349,945
15752,1920,5745,1915,10375
15752,1920,420,13527,1058
15752,1920,5745,18932,8353
15754,18745,17423,17539,6883
15754,18745,17423,4173,15794
15754,18745,17423,13620,2121
15764,16495,4891,16495,8456
15764,16495,4891,16989,19223
15764,16495,4891,152,4728
15768,15189,16342,12876,4833
15768,15189,16342,18812,18949
15770,4538,7814,6201,11450
15770,4538,7814,9025,10759
15770,4538,7814,858,15975
15788,18719,6302,11902,7994
15788,2708,11252,5883,14671
15792,7736,17423,4455,8120
15792,17835,17423,3320,17835
15792,1761,17423,9742,3320
15794,13576,7485,15045,6986
15801,11731,9822,11731,16179
15801,11731,9822,11731,10813
15801,11731,9822,11731,19341
15855,10389,961,13541,18354
15855,10389,961,17337,2283
15856,7056,2123,1439,3124
15856,7056,2123,5525,7056
15865,6857,9813,2931,1439
15865,6857,5956,88,12415
15865,6857,1247,19623,14057
15871,10265,6302,13800,14280
15871,10265,6302,2117,10540
15871,10265,6302,11902,12054
15887,3154,17423,9989,13577
15890,16633,11291,11637,207
15890,16633,11291,11637,12927
15890,16633,11291,11637,8143
15895,1498,9744,8734,4112
15895,1498,9744,8170,30
15895,1498,12183,13554,7107
15896,1761,17423,9989,3930
15896,1761,17423,18144,1886
15896,1761,17423,9519,2425
15899,1394,1924,1394,5908
15899,1394,1924,7842,11468
15899,1394,1924,1394,13821
15909,901,14226,901,8043
15913,6794,5956,6794,708
15913,18572,5956,6794,9415
15919,4194,6302,18832,11157
15919,8998,963,5723,17466
15923,7608,5745,2051,17105
15923,2051,11388,6149,17301
15923,1915,5745,17105,2842
15938,10769,2278,4647,18929
15946,3678,2123,7056,151
15966,6686,16342,10377,250
15966,6686,16342,17760,10739
15973,834,7814,834,6859
15975,6454,16327,6456,12204
15993,6149,5745,18932,17105
15999,12092,2278,4647,16570
16010,8572,16349,8572,10044
16022,9978,2046,6503,4442
16022,9978,2046,11324,3366
16022,9978,2046,6503,10511
16031,9389,963,681,11442
16052,18809,961,5123,4411
16052,18809,961,6174,6858
16052,18809,961,5518,10389
16067,12960,14430,17586,13280
16067,12960,14430,17586,13280
16072,11895,16342,1053,10785
16072,11895,16342,1467,2983
16072,11895,16342,18831,5958
16081,17796,651,771,11404
16083,17815,2278,8998,200
16089,1761,17423,8120,18144
16090,16989,4891,152,4242
16090,16989,4891,16495,14303
16090,16989,4891,16989,12066
16102,2365,6302,13597,2425
16115,2365,6302,2117,11823
16124,293,17423,8120,3320
16128,17327,4767,17327,2782
16129,12349,14962,10424,5458
16129,4546,8659,5921,12561
16139,10759,7814,8950,13703
16152,6902,2046,4596,15670
16168,15189,16342,12876,7503
16168,15189,16342,850,10662
16183,6572,14393,633,1359
16183,6572,14393,409,14039
16183,6572,14393,6572,1933
16192,11637,11291,16633,8858
16192,11637,11291,11637,5663
16206,14688,4767,9321,317
16206,14688,4767,1563,15713
16206,14688,4767,11313,13083
16210,2028,9934,2028,7869
16210,2028,9934,2028,19360
16210,2028,9934,2028,17319
16217,5306,8102,10282,8758
16228,4961,2123,7874,1439
16237,18744,6302,14454,10659
16237,18744,6302,18744,6120
16239,15189,16342,1053,10785
16239,15189,16342,18812,1349
16242,17767,4551,17460,353
16245,1359,14393,7090,409
16245,13218,14393,13218,7090
16247,18598,651,856,4316
16247,13011,651,13011,18969
16257,3517,13440,3517,16294
16257,3517,13440,1470,54
16257,3517,13440,8076,11313
16294,3517,13440,1563,9321
16294,3517,13440,9739,7394
16294,3517,13440,4147,14106
16306,10265,6302,2216,6
16306,10265,6302,2117,16759
16306,10265,6302,4194,1846
16315,16370,18628,16370,13488
16316,18035,2442,10178,88
16316,18035,2442,19086,19623
16317,16495,4891,152,7390
16317,16495,4891,16989,1225
16317,16495,4891,16495,6504
16333,3154,17423,7736,9742
16333,3154,17423,7736,4455
16334,11637,11291,16633,14255
16337,10265,6302,2117,8613
16337,10265,6302,18719,13020
16337,10265,6302,4194,15137
16346,17078,651,9749,18502
16346,17796,651,13458,16346
16346,15596,651,16247,16346
16348,9978,2046,10511,6902
16350,8572,16349,8572,17024
16350,8572,16349,2756,8984
16350,8572,16349,2756,14619
16354,1312,13533,2708,2701
16362,4194,6302,18744,16482
16362,4194,6302,2216,8981
16366,12092,2278,13529,3209
16366,12092,2278,17815,17299
16387,6149,13457,8045,2051
16392,2534,9744,13554,19000
16392,2534,9744,6282,12427
16392,2534,9744,10627,12263
16397,18572,5956,14057,2361
16421,17187,8102,6095,1377
16421,17187,8102,10282,4733
16421,17187,8102,6095,8439
16425,1761,17423,7736,4455
16429,4388,651,16346,4388
16445,10424,14962,16445,6716
16445,12349,14962,10830,12950
16445,9646,14962,5302,11878
16456,901,14226,901,2994
16456,901,14226,901,6019
16456,901,14226,901,16456
16482,18744,6302,2365,1610
16485,6684,12748,6684,2097
16485,6684,12748,6684,9921
16485,6684,12748,6684,12123
16486,11469,963,5723,13919
16499,1423,2723,16499,2661
16499,6986,2723,5478,2661
16499,2661,2723,5478,18642
16502,8565,8150,8565,16435
16502,8565,8150,8565,16502
16510,13529,2278,10769,14626
16510,13529,2278,4647,1553
16510,13529,2278,4647,1205
16527,18745,17423,4173,8197
16564,5515,12183,13554,7100
16564,5515,12183,30,13554
16588,16989,4891,16989,11288
16588,16989,4891,152,13251
16588,16989,4891,16989,12256
16641,18812,16342,6702,4833
16658,1321,16342,6702,13143
16658,1321,16342,250,354
16658,1321,16342,12876,609
16661,17767,4551,353,16445
16661,17767,4551,17460,11878
16661,17767,4551,17767,4129
16665,7056,2123,15946,3124
16686,6794,5956,945,1360
16686,6794,5956,10178,983
16686,6794,5956,5349,983
16694,1920,5745,7292,17105
16694,1920,420,1920,15651
16694,1920,5745,2051,7292
16720,11469,963,4212,14727
16725,6794,5956,12415,3702
16725,6794,5956,945,6857
16725,6794,5956,19086,15110
16727,18791,15178,2295,19032
16731,3240,15640,3240,16560
16739,18809,961,5123,2283
16741,10457,9744,7519,8170
16741,10457,9744,9416,14862
16741,10457,9744,30,5849
16760,10441,16342,1053,5958
16760,10441,16342,5958,10377
16760,10441,16342,12879,1053
16770,11024,11099,16771,11233
16770,11024,11099,3535,8537
16779,4194,6302,2365,6901
16799,10389,961,3312,5874
16799,10389,961,2411,4913
16799,10389,961,10389,9586
16805,6684,12748,6684,16485
16812,1920,5745,18833,7292
16817,1761,17423,9519,2307
16817,1761,17423,9742,15568
16853,13597,6302,11902,1785
16885,6899,7485,15356,3052
16899,11895,16342,19394,609
16899,11895,16342,1053,12879
16899,11895,16342,12876,609
16917,9978,2046,6902,6503
16917,9978,2046,15670,14388
16917,9978,2046,14514,9894
16941,1920,5745,1920,11324
16941,1920,420,1920,7948
16941,1920,420,1920,15120
16963,18035,2442,10178,945
16965,10830,14962,10424,6716
16970,8923,963,14347,10256
16970,8923,963,15317,4705
16970,8923,963,4445,5340
16973,10769,2278,15993,8024
16973,10769,2278,2703,9588
16989,18970,2723,14234,18642
16999,5123,961,13541,14603
16999,2411,961,18809,8753
17021,9328,11058,11015,10546
17021,9328,11058,15338,14893
17021,9328,11058,14341,4737
17023,5261,13440,9321,9343
17024,8572,16349,2756,5867
17024,8572,16349,2756,8553
17024,8572,16349,8572,3432
17033,8572,16349,8572,12764
17033,8572,16349,2756,7141
17033,8572,16349,8572,9313
17037,8572,16349,2756,11015
17037,8572,16349,8572,2016
17037,8572,16349,2756,8553
17042,6273,2723,6273,4959
17042,6273,2723,5478,6389
17042,6273,2723,14234,9181
17053,9797,7485,2645,5847
17054,18745,17423,18144,17835
17059,1467,16342,850,1467
17059,1467,16342,10785,9673
17059,1467,16342,18812,10377
17069,4644,16342,12876,6702
17069,4644,16342,5958,354
17075,3124,2123,3678,6885
17075,3124,2123,18769,8526
17075,3124,2123,4961,3124
17078,13458,651,4388,624
17078,17796,651,12963,17796
17078,12963,651,16247,7782
17081,6684,12748,6684,18859
17081,6684,12748,6684,13248
17087,1920,420,1920,19426
17088,2891,11388,7608,17105
17088,2891,11388,1915,1660
17098,15596,651,16346,18598
17100,9519,17423,15568,17835
17105,15923,5745,1915,2051
17110,8998,2278,8998,10896
17121,12092,2278,2098,15591
17121,12092,2278,2098,11095
17121,12092,2278,15993,2069
17135,11275,6302,13800,2425
17135,11275,6302,4194,9220
17138,4422,16342,2256,5958
17138,4422,16342,4422,7768
17138,4422,16342,17059,1467
17141,13045,17423,9519,2121
17141,13045,17423,4173,11357
17141,13045,17423,13045,1886
17182,4546,8659,5921,12561
17187,4559,651,16247,4388
17193,13261,963,3555,3920
17209,5883,11252,2708,14421
17209,2708,11252,2708,18671
17209,2708,13533,2708,14965
17213,10265,6302,11902,17183
17222,16747,1924,16747,6001
17240,17105,5745,1920,12859
17240,17105,11388,7608,7183
17240,17105,11388,1915,6149
17248,18968,19154,17877,5261
17258,14622,15178,18453,604
17258,14622,15178,14622,12612
17258,14622,15178,2295,12364
17265,4929,19170,4929,2390
17265,4929,19170,10857,10786
17291,11637,11291,16633,14255
17291,11637,11291,16633,12213
17291,11637,11291,16633,12213
17292,1439,2123,5525,15946
17299,13529,2278,10769,1846
17299,13529,2278,11751,1521
17305,16747,1924,5908,13844
17305,16747,1924,10198,10397
17305,16747,1924,1394,10366
17310,19010,13440,1470,11313
17316,11907,9744,30,5849
17316,11907,9744,2534,7838
17319,2028,9934,2028,5838
17319,2028,9934,2028,12946
17327,1470,4767,6796,11313
17327,8076,13440,19010,5901
17327,9321,4767,9321,7691
17331,4388,651,10551,5307
17331,4388,651,4559,7829
17331,4388,651,856,16748
17332,16747,1924,1394,15044
17332,7842,1924,7842,11335
17337,10389,961,10033,13104
17341,15823,13818,2661,1423
17355,9568,12912,15096,16958
17355,9568,12912,9568,14973
17356,18310,6875,18310,17356
17356,18310,6875,18310,17468
17359,18035,2442,5349,945
17359,18035,2442,945,88
17359,18035,2442,5349,945
17370,5908,1924,5908,7842
17370,7842,1924,7842,10397
17370,5908,1924,10198,11595
17381,10377,16342,10441,15461
17392,6794,5956,88,16772
17398,17767,4551,5302,8958
17398,17767,14962,17460,6716
17398,17767,14962,5458,17767
17401,11024,11099,14679,14105
17414,2552,11058,7632,14341
17414,1943,11058,17414,13757
17433,1920,5745,1920,19426
17433,1920,5745,17105,17487
17433,1920,5745,1920,5079
17453,4538,7814,15293,5379
17453,4538,7814,8336,10759
17454,12879,16342,9527,18831
17454,2891,11388,15923,8045
17455,17767,14962,5302,17460
17455,17767,14962,16445,353
17455,17767,4551,6716,11878
17460,12349,6302,10265,4684
17460,5302,4551,5458,6716
17461,15596,651,11404,15596
17461,15596,651,771,14211
17466,15317,963,17590,10441
17466,5723,963,14347,10256
17468,18310,6875,18310,17356
17468,18310,6875,18310,5381
17468,18310,6875,18310,1409
17474,6454,16327,6456,12204
17485,18035,2442,945,1841
17485,18035,2442,6857,945
17485,18035,2442,983,88
17487,17105,5745,1920,15075
17498,9978,2046,6503,127
17498,9978,2046,14514,127
17498,9978,2046,19049,979
17506,10441,16342,6686,13059
17527,10759,7814,858,18455
17527,10759,7814,8336,4897
17539,3320,17423,18745,14277
17539,13045,17423,7736,4455
17539,9742,17423,8120,18144
17547,18035,2442,12415,19623
17547,18035,2442,19086,5349
17547,18035,2442,18035,16757
17561,8572,16349,2756,5867
17561,8572,16349,8572,5525
17561,8572,16349,2756,18604
17564,13045,17423,15568,15792
17564,13045,17423,9742,15792
17590,4705,963,4212,14727
17590,681,963,2196,6140
17597,8572,16349,2756,14675
17599,17205,963,10900,17590
17602,14622,15178,18453,604
17602,14622,15178,18453,604
17602,14622,15178,18453,604
17609,17767,4551,8958,6716
17609,17767,14962,10830,12950
17610,16989,4891,152,9548
17610,16989,4891,152,14047
17610,16989,4891,16989,12066
17616,4194,6302,13800,699
17619,5849,12183,1498,15895
17619,5849,12183,6200,13554
17634,18572,5956,19623,14057
17643,17105,13457,18833,15923
17643,17105,11388,2891,13790
17643,17105,5745,18932,2051
17650,18572,5956,2518,18994
