0,1,2
2765,46,1323
2766,24,664
2766,24,2218
2766,24,1893
2768,416,307
2768,416,297
2768,330,313
2770,444,2345
2770,444,447
2770,444,3855
2772,355,2374
2772,435,241
2772,435,619
2774,68,3435
2774,68,3312
2774,68,2268
2778,204,984
2778,204,3428
2778,204,1591
2779,315,4911
2779,315,897
2779,315,1434
2781,46,1603
2781,46,633
2781,46,93
2782,148,144
2782,148,750
2782,148,144
2783,148,2124
2783,148,4429
2783,360,155
2784,355,1046
2784,355,4048
2784,286,2615
2787,116,3356
2787,116,2896
2787,116,855
2789,315,4135
2789,187,376
2789,187,1424
2792,102,0
2792,116,1498
2792,116,2244
2793,68,1781
2793,68,1985
2793,68,682
2794,183,2936
2794,183,1657
2794,183,2634
2799,355,1505
2799,435,25
2799,435,4023
2800,68,2793
2800,68,377
2800,68,5043
2801,148,637
2801,148,287
2801,148,582
2804,362,385
2804,362,4433
2804,362,2725
2807,292,2941
2807,292,3815
2807,292,2359
2808,24,3522
2808,24,5024
2808,24,327
2810,286,3281
2810,102,413
2810,102,989
2811,225,3013
2811,225,1792
2811,225,656
2813,435,1320
2813,435,33
2813,435,184
2814,150,158
2814,150,2881
2814,150,140
2815,42,3899
2815,24,2362
2815,42,2
2817,187,3379
2817,187,5109
2817,444,3754
2819,355,779
2819,355,4832
2819,355,1100
2822,116,334
2822,116,384
2822,416,2084
2823,24,1763
2823,24,9
2823,35,1123
2824,315,1633
2824,315,2385
2824,315,2060
2825,398,2049
2825,398,984
2825,398,221
2826,35,1733
2826,35,706
2826,24,2538
2828,355,1787
2828,355,3265
2828,355,736
2829,315,3828
2829,315,3828
2829,315,2713
2832,102,431
2832,102,3768
2832,102,1864
2837,68,783
2837,204,2336
2837,68,3556
2838,42,2445
2838,42,930
2838,42,3180
2839,24,1943
2839,24,991
2839,24,1965
2840,360,320
2840,360,1377
2840,360,2783
2842,42,4349
2842,444,3408
2842,444,357
2844,102,3399
2844,102,2156
2844,102,141
2845,355,1111
2845,148,1431
2845,435,914
2846,204,958
2846,204,1026
2846,204,1525
2849,435,156
2849,435,3847
2849,435,170
2852,355,1054
2852,355,16
2852,355,502
2860,24,3618
2860,24,2034
2860,24,1567
2861,183,478
2861,183,1927
2861,183,1590
2865,148,536
2865,148,30
2865,435,779
2867,183,3617
2867,183,3541
2867,319,3642
2873,292,291
2873,292,1544
2873,292,953
2874,42,745
2874,42,1886
2874,42,1693
2877,46,3468
2877,286,2877
2877,46,793
2878,362,57
2878,362,2804
2878,362,176
2880,286,7
2880,373,1818
2880,187,2
2881,150,2267
2881,150,374
2881,35,469
2882,24,432
2882,24,2308
2882,24,4477
2883,319,2421
2883,319,1166
2883,319,3462
2885,102,539
2885,102,1431
2885,102,83
2886,330,2268
2886,330,1098
2886,395,389
2887,204,107
2887,204,468
2887,204,31
2888,330,109
2888,330,2598
2888,330,497
2890,24,757
2890,24,4477
2890,24,217
2891,102,1426
2891,102,32
2891,102,5115
2895,444,781
2895,444,494
2895,35,1274
2896,46,1782
2896,116,3328
2896,329,1504
2897,150,2755
2897,150,865
2897,150,3423
2899,148,2799
2899,148,954
2899,148,506
2903,102,2244
2903,46,1288
2903,102,1728
2904,362,1759
2904,183,602
2904,183,2586
2908,35,2088
2908,35,1127
2908,35,2567
2910,395,4597
2910,395,2554
2910,395,4889
2914,373,1818
2914,42,507
2914,42,1827
2917,395,867
2917,330,1366
2917,68,3435
2919,416,2621
2919,435,38
2919,435,3131
2920,187,384
2920,187,3755
2920,187,4810
2921,35,2736
2921,150,736
2921,35,3039
2925,148,657
2925,148,2782
2925,148,1157
2928,24,803
2928,24,825
2928,24,4829
2929,35,320
2929,35,3866
2929,35,434
2931,355,3579
2931,355,411
2931,355,2733
2934,373,126
2934,373,448
2934,373,1348
2936,183,4023
2936,183,1479
2936,183,4023
2940,355,736
2940,355,2733
2940,355,3547
2941,292,1040
2941,292,253
2941,292,92
2944,46,2484
2944,68,4073
2944,46,853
2949,68,3284
2949,68,495
2949,68,3122
2953,435,1571
2953,35,1057
2953,35,4653
2954,395,4786
2954,319,497
2954,395,1602
2956,398,19
2956,46,872
2956,46,3231
2958,286,2581
2958,286,2582
2958,174,4077
2961,360,1176
2961,360,749
2961,360,2701
2963,187,2817
2963,102,3174
2963,187,1628
2966,416,902
2966,42,507
2966,42,917
2969,362,314
2969,362,2066
2969,116,4371
2974,286,4848
2974,286,2228
2974,286,1867
2976,315,431
2976,315,3314
2976,315,309
2977,68,4684
2977,68,975
2977,68,4885
2978,150,3482
2978,150,43
2978,150,810
2980,204,161
2980,204,958
2980,204,2231
2981,35,115
2981,35,4520
2981,35,4239
2984,355,813
2984,355,1821
2984,355,739
2986,435,434
2986,435,33
2986,435,2799
2988,24,1801
2988,319,1116
2988,319,1771
2991,355,188
2991,355,3029
2991,355,201
2993,24,601
2993,24,1925
2993,24,1018
2998,35,346
2998,363,1121
2998,363,342
2999,444,214
2999,444,557
2999,444,3949
3002,435,17
3002,435,440
3002,435,167
3003,360,1885
3003,360,779
3003,360,2651
3004,102,1060
3004,46,936
3004,102,290
3005,187,1789
3005,187,3080
3005,187,2375
3008,286,2242
3008,286,4962
3008,286,3477
3009,362,2804
3009,42,3172
3009,362,3792
3010,398,1274
3010,398,1757
3010,398,789
3013,225,1234
3013,225,4012
3013,225,449
3015,330,796
3015,42,807
3015,42,2629
3019,183,4969
3019,315,1384
3019,183,728
3020,362,1520
3020,362,429
3020,362,2659
3027,292,1479
3027,292,1544
3027,292,1867
3029,355,4794
3029,355,3268
3029,355,777
3030,373,1098
3030,373,252
3030,373,421
3032,360,2290
3032,360,555
3032,360,92
3033,68,2068
3033,68,886
3033,68,1576
3035,102,104
3035,187,615
3035,187,3699
3036,444,291
3036,444,933
3036,444,2048
3037,319,1865
3037,363,164
3037,363,111
3039,395,2917
3039,395,2206
3039,35,736
3043,102,3399
3043,102,1717
3043,102,921
3044,24,3632
3044,24,744
3044,24,4973
3045,286,4986
3045,68,4386
3045,395,389
3047,373,1250
3047,395,3657
3047,395,396
3052,330,2768
3052,330,1395
3052,68,1985
3054,416,596
3054,416,1863
3054,416,156
3056,416,5147
3056,292,1735
3056,416,1269
3057,373,638
3057,373,2719
3057,373,1273
3060,68,1618
3060,68,95
3060,68,1985
3061,24,2752
3061,24,1653
3061,24,602
3065,68,2793
3065,68,4386
3065,68,2171
3067,360,859
3067,360,2651
3067,150,41
3068,373,162
3068,416,3483
3068,416,2160
3071,174,465
3071,174,21
3071,174,4531
3074,330,3902
3074,330,3999
3074,330,4350
3076,46,1777
3076,46,1942
3076,46,3004
3077,116,1393
3077,35,1167
3077,35,354
3078,330,3970
3078,395,3816
3078,330,3540
3079,315,2175
3079,315,4478
3079,315,1430
3080,187,860
3080,187,1628
3080,187,3294
3081,398,3010
3081,398,4608
3081,398,808
3082,24,1948
3082,24,3652
3082,24,1277
3083,150,2722
3083,150,516
3083,150,443
3084,286,1694
3084,286,4848
3084,286,807
3087,42,1134
3087,42,777
3087,42,4693
3093,416,1971
3093,416,1783
3093,416,1297
3094,286,2761
3094,286,3647
3094,286,3084
3097,24,3778
3097,24,706
3097,24,4996
3099,398,530
3099,398,216
3099,398,4518
3101,286,2064
3101,286,1867
3101,286,4848
3104,416,1124
3104,416,156
3104,24,2645
3105,42,2
3105,42,2706
3105,42,200
3108,373,366
3108,373,3548
3108,148,1979
3109,398,3734
3109,398,530
3109,398,4518
3110,116,954
3110,116,1726
3110,416,805
3112,329,105
3112,46,797
3112,329,1386
3114,187,983
3114,187,2322
3114,187,2149
3115,148,1083
3115,148,2274
3115,148,75
3119,68,1262
3119,68,3428
3119,68,445
3122,68,397
3122,68,490
3122,68,1243
3125,42,4543
3125,42,524
3125,42,147
3130,395,667
3130,395,3399
3130,395,3045
3131,360,4763
3131,435,335
3131,435,342
3136,102,3043
3136,102,1673
3136,102,249
3138,315,827
3138,315,2976
3138,315,1755
3140,292,3917
3140,292,3173
3140,292,1097
3142,24,2766
3142,42,1321
3142,42,110
3143,363,61
3143,148,1340
3143,148,2555
3145,416,1804
3145,183,514
3145,416,610
3146,315,1147
3146,315,2824
3146,315,4440
3147,68,761
3147,68,761
3147,68,2665
3150,373,474
3150,373,1453
3150,373,314
3151,416,3104
3151,183,5032
3151,183,1856
3154,315,431
3154,315,252
3154,315,278
3155,360,131
3155,187,3932
3155,187,3699
3156,68,1649
3156,68,4889
3156,68,1428
3158,148,2464
3158,435,376
3158,435,2032
3159,68,3284
3159,68,3897
3159,68,3122
3161,373,6
3161,373,1347
3161,373,340
3163,435,1632
3163,435,1917
3163,435,4216
3165,183,2073
3165,183,1043
3165,183,1843
3166,46,769
3166,315,649
3166,315,252
3167,116,3914
3167,116,672
3167,116,129
3168,329,589
3168,329,3895
3168,329,710
3170,360,2045
3170,360,364
3170,360,1137
3171,148,609
3171,148,175
3171,148,946
3172,42,335
3172,319,1406
3172,319,585
3173,292,426
3173,292,1907
3173,292,4756
3174,204,2336
3174,102,32
3174,102,3294
3176,183,602
3176,35,706
3176,35,145
3180,42,2706
3180,42,2453
3180,42,1084
3181,329,107
3181,329,1025
3181,329,1306
3183,174,208
3183,174,2630
3183,174,914
3184,102,1393
3184,102,947
3184,204,746
3190,148,2588
3190,148,322
3190,148,1564
3191,46,2903
3191,46,1323
3191,46,979
3195,363,1872
3195,363,2473
3195,363,1086
3196,355,1119
3196,435,2525
3196,148,2783
3198,315,4802
3198,315,252
3198,315,4440
3199,362,1371
3199,362,553
3199,362,295
3208,444,559
3208,183,13
3208,35,698
3213,46,3512
3213,46,578
3213,46,633
3218,329,2544
3218,329,1309
3218,329,2471
3220,398,1712
3220,398,2680
3220,398,216
3221,102,1552
3221,102,1318
3221,102,2173
3222,355,4177
3222,355,1571
3222,355,168
3223,150,2904
3223,150,2722
3223,150,131
3224,183,107
3224,416,8
3224,183,3448
3225,416,1019
3225,416,508
3225,416,53
3226,360,264
3226,360,1595
3226,360,2448
3230,24,392
3230,24,25
3230,24,2115
3231,46,2680
3231,46,595
3231,46,1372
3233,24,1422
3233,24,2272
3233,24,1871
3235,24,2273
3235,24,911
3235,24,2538
3237,330,1374
3237,395,381
3237,330,1050
3238,46,809
3238,46,2956
3238,46,1777
3239,225,51
3239,225,3894
3239,225,344
3240,183,569
3240,183,3448
3240,183,1780
3242,416,3612
3242,416,1918
3242,416,1074
3244,398,1274
3244,398,1160
3244,398,1160
3248,24,1615
3248,24,601
3248,24,4310
3251,330,2888
3251,330,5020
3251,330,238
3256,330,352
3256,330,3970
3256,330,3251
3258,24,2294
3258,24,535
3258,24,1526
3259,330,1370
3259,116,1395
3259,330,3588
3265,355,813
3265,355,1977
3265,355,1119
3268,355,677
3268,355,1142
3268,355,1054
3269,102,1623
3269,330,3420
3269,330,95
3271,183,1781
3271,373,387
3271,416,497
3273,315,2231
3273,315,913
3273,315,2329
3276,35,1177
3276,35,1381
3276,35,2466
3281,286,28
3281,68,4585
3281,68,1981
3283,315,1542
3283,315,3817
3283,315,309
3284,68,3633
3284,68,2219
3284,68,975
3286,187,3005
3286,187,3755
3286,187,4433
3292,444,2347
3292,444,4946
3292,444,4953
3294,187,4045
3294,286,1835
3294,187,1503
3295,398,3924
3295,398,2825
3295,398,1629
3300,150,559
3300,150,364
3300,150,1914
3303,315,546
3303,315,3273
3303,315,2622
3310,187,2304
3310,187,410
3310,187,14
3312,68,5043
3312,68,3505
3312,68,1547
3314,315,1775
3314,187,1824
3314,315,133
3316,35,753
3316,35,692
3316,35,190
3317,183,1714
3317,183,2768
3317,183,3165
3322,330,1768
3322,330,2281
3322,68,3512
3324,319,2355
3324,319,2954
3324,319,1323
3325,42,11
3325,42,5187
3325,42,1758
3327,35,2714
3327,35,4879
3327,35,1543
3328,116,170
3328,116,921
3328,116,1726
3329,286,2348
3329,286,4053
3329,286,2348
3331,102,4415
3331,102,305
3331,102,2552
3334,225,235
3334,225,509
3334,225,540
3335,319,935
3335,319,406
3335,319,287
3336,292,720
3336,24,809
3336,42,2478
3347,355,824
3347,355,458
3347,355,1142
3348,363,760
3348,363,703
3348,187,746
3350,187,149
3350,187,4810
3350,187,3944
3351,225,3013
3351,225,2627
3351,225,371
3352,150,1979
3352,329,1115
3352,150,3078
3353,315,3543
3353,315,1773
3353,315,2392
3356,116,1
3356,116,2294
3356,68,730
3357,116,2123
3357,398,1673
3357,398,530
3360,46,797
3360,46,2778
3360,46,214
3370,330,4350
3370,330,1520
3370,330,3556
3376,315,3376
3376,315,2170
3376,315,2111
3379,187,3719
3379,187,3350
3379,187,412
3382,24,3462
3382,24,1233
3382,24,2602
3385,395,154
3385,183,1590
3385,373,103
3388,68,2949
3388,68,3281
3388,68,886
3391,150,1923
3391,150,137
3391,150,4034
3399,102,2376
3399,395,1663
3399,102,1521
3402,444,4983
3402,444,1153
3402,444,1685
3404,24,1839
3404,24,1910
3404,24,2823
3405,68,1008
3405,68,3322
3405,68,3512
3406,102,178
3406,286,515
3406,286,1661
3408,444,4097
3408,444,3523
3408,444,179
3410,102,26
3410,102,83
3410,102,502
3412,329,3412
3412,329,2300
3412,329,123
3415,24,1839
3415,24,431
3415,24,1719
3419,362,842
3419,362,115
3419,362,1099
3420,330,3540
3420,68,1354
3420,330,2268
3423,150,1736
3423,360,611
3423,360,400
3426,329,109
3426,329,1079
3426,329,667
3428,68,275
3428,204,3727
3428,68,1781
3429,187,4045
3429,187,816
3429,187,545
3430,187,564
3430,187,4705
3430,355,2125
3431,24,1993
3431,24,1403
3431,24,1150
3433,116,4371
3433,35,2291
3433,116,413
3435,68,610
3435,68,682
3435,68,1628
3437,148,1359
3437,148,637
3437,362,3082
3438,24,5078
3438,24,119
3438,24,3415
3444,286,15
3444,42,4538
3444,395,4355
3445,363,533
3445,363,705
3445,363,1121
3447,355,813
3447,355,2733
3447,355,997
3448,183,3617
3448,183,3448
3448,183,3317
3453,35,3530
3453,35,956
3453,35,61
3458,398,3244
3458,398,2120
3458,398,3458
3461,319,817
3461,148,2124
3461,319,519
3462,24,217
3462,319,2355
3462,24,4709
3466,183,3675
3466,416,3466
3466,183,728
3468,46,1392
3468,46,797
3468,46,432
3470,42,1456
3470,42,917
3470,42,399
3472,42,4767
3472,42,474
3472,42,1
3475,360,108
3475,360,12
3475,329,431
3476,35,132
3476,35,819
3476,35,3476
3477,286,336
3477,286,4053
3477,286,3008
3480,148,1848
3480,148,111
3480,148,747
3482,150,276
3482,150,1520
3482,150,1663
3483,416,1783
3483,398,2025
3483,398,909
3484,398,671
3484,398,553
3484,187,3645
3486,204,984
3486,68,495
3486,204,1058
3491,42,75
3491,42,2255
3491,42,621
3493,319,4080
3493,319,70
3493,319,786
3497,102,424
3497,102,1395
3497,102,1864
3504,204,1307
3504,204,2532
3504,204,2846
3505,35,1753
3505,116,2610
3505,116,2326
3511,24,1925
3511,24,217
3511,24,757
3512,68,4680
3512,68,450
3512,68,2867
3513,187,1548
3513,187,149
3513,187,4726
3514,42,777
3514,42,639
3514,42,12
3522,24,327
3522,42,3728
3522,416,915
3523,362,429
3523,444,1496
3523,362,115
3524,395,2375
3524,330,328
3524,395,975
3526,42,851
3526,174,1569
3526,42,1415
3529,102,1000
3529,102,855
3529,102,49
3530,24,2543
3530,35,354
3530,24,2079
3532,187,3484
3532,187,149
3532,187,450
3533,204,489
3533,204,2173
3533,204,1324
3535,373,521
3535,373,1108
3535,319,159
3536,444,1167
3536,444,484
3536,444,2345
3537,116,1221
3537,116,3537
3537,35,2981
3540,330,478
3540,35,2385
3540,35,1412
3541,183,3224
3541,416,10
3541,183,4023
3543,315,4678
3543,315,2385
3543,315,1245
3545,355,633
3545,355,1391
3545,355,677
3546,116,547
3546,116,4326
3546,116,1000
3547,355,216
3547,355,251
3547,355,4982
3548,373,193
3548,373,3271
3548,373,5022
3549,225,1447
3549,225,2765
3549,116,36
3553,24,2752
3553,24,1189
3553,24,241
3555,116,1949
3555,116,701
3555,116,3433
3556,395,1622
3556,68,2358
3556,395,2375
3557,24,3336
3557,24,3142
3557,24,1396
3562,416,213
3562,24,831
3562,24,347
3564,102,4886
3564,102,434
3564,102,1426
3566,183,466
3566,68,4722
3566,330,1024
3568,319,2237
3568,319,1561
3568,319,683
3570,329,2680
3570,330,2628
3570,329,1439
3572,68,99
3572,68,2053
3572,68,1463
3573,204,934
3573,204,2505
3573,204,1475
3574,315,913
3574,315,1593
3574,315,3138
3576,416,1553
3576,416,716
3576,416,1799
3579,355,598
3579,355,710
3579,355,342
3581,187,746
3581,187,3976
3581,148,2783
3582,286,1855
3582,286,4053
3582,286,4239
3583,330,3074
3583,330,3540
3583,330,2151
3584,42,1415
3584,360,633
3584,42,2273
3588,330,4023
3588,330,1077
3588,330,2460
3590,148,3631
3590,148,1911
3590,148,2180
3591,150,798
3591,150,4320
3591,150,194
3593,187,1146
3593,187,2880
3593,187,3379
3604,46,184
3604,46,1055
3604,187,412
3610,395,1151
3610,395,473
3610,395,1602
3611,225,1274
3611,225,5023
3611,225,481
3612,416,59
3612,416,1018
3612,416,5174
3614,444,232
3614,444,2703
3614,444,557
3617,183,1539
3617,183,2536
3617,183,2358
3618,68,4231
3618,68,4585
3618,68,2867
3622,292,2031
3622,292,1801
3622,292,2031
3624,395,313
3624,395,602
3624,395,987
3629,292,1602
3629,292,251
3629,292,1082
3630,35,214
3630,35,2300
3630,373,1098
3631,148,660
3631,148,3002
3631,148,2752
3632,24,5004
3632,24,1233
3632,24,4720
3633,68,3566
3633,68,1788
3633,68,1219
3634,35,1851
3634,35,143
3634,35,3720
3636,435,3163
3636,355,201
3636,355,1419
3638,102,631
3638,102,3331
3638,102,1000
3640,292,1252
3640,292,4154
3640,292,3629
3641,330,1050
3641,330,3322
3641,330,4415
3642,319,1095
3642,292,171
3642,292,574
3643,395,3047
3643,330,4515
3643,395,1095
3644,148,2180
3644,148,381
3644,35,1443
3645,68,682
3645,116,331
3645,116,715
3647,286,606
3647,42,3917
3647,42,1558
3648,286,741
3648,286,4292
3648,286,4962
3649,416,1074
3649,416,156
3649,35,109
3650,329,1814
3650,329,67
3650,329,85
3652,24,3632
3652,24,4785
3652,24,744
3653,363,481
3653,363,519
3653,363,1174
3657,395,975
3657,395,1109
3657,395,4786
3660,435,246
3660,435,4876
3660,435,1055
3662,42,1362
3662,42,687
3662,42,73
3664,24,4139
3664,24,5024
3664,24,1971
3665,116,3052
3665,225,16
3665,116,770
3666,204,1085
3666,204,49
3666,204,2887
3668,286,1449
3668,286,316
3668,286,4832
3672,35,3630
3672,35,1015
3672,35,1228
3673,373,1227
3673,373,144
3673,373,2223
3674,319,1158
3674,319,5
3674,319,455
3675,183,2097
3675,183,1449
3675,183,1227
3677,174,1569
3677,174,1707
3677,174,4043
3680,46,2354
3680,46,3604
3680,46,2441
3697,444,2345
3697,444,1017
3697,444,5
3699,187,860
3699,187,860
3699,187,79
3700,116,974
3700,116,1613
3700,116,924
3701,35,2567
3701,35,1315
3701,35,3530
3702,174,4153
3702,174,914
3702,174,964
3705,416,1804
3705,416,3562
3705,416,1553
3707,187,2817
3707,187,2322
3707,187,2304
3708,46,2112
3708,46,936
3708,46,475
3710,398,2680
3710,398,2049
3710,398,241
3716,24,1018
3716,24,1833
3716,24,706
3719,187,1675
3719,187,3933
3719,187,1548
3720,42,524
3720,42,516
3720,42,966
3724,315,2385
3724,315,2060
3724,315,153
3727,204,2135
3727,204,1419
3727,204,4253
3728,150,16
3728,362,617
3728,42,3647
3734,398,645
3734,398,218
3734,398,3734
3735,416,2171
3735,148,236
3735,148,2925
3736,355,2984
3736,355,710
3736,355,2828
3739,292,1217
3739,292,128
3739,292,720
3740,398,892
3740,46,1802
3740,398,5129
3742,292,2548
3742,148,1571
3742,148,3480
3746,24,2766
3746,319,147
3746,319,1058
3747,435,899
3747,435,1632
3747,435,977
3751,46,978
3751,46,2484
3751,46,501
3752,315,5058
3752,315,2103
3752,315,3828
3754,444,2999
3754,444,3949
3754,444,295
3755,187,2553
3755,187,515
3755,187,117
3757,286,1092
3757,286,1648
3757,286,143
3760,319,4511
3760,319,1194
3760,319,305
3761,42,3761
3761,42,523
3761,42,1763
3763,35,4252
3763,35,2713
3763,35,66
3768,68,228
3768,68,51
3768,102,900
3770,35,22
3770,35,294
3770,35,1099
3772,42,636
3772,42,128
3772,42,665
3774,68,1751
3774,68,478
3774,68,1514
3775,35,2881
3775,35,1799
3775,35,2695
3778,24,5159
3778,24,757
3778,24,2815
3779,24,239
3779,24,2766
3779,24,981
3784,24,1943
3784,24,1313
3784,24,2588
3787,187,412
3787,187,816
3787,187,1900
3789,35,1618
3789,35,120
3789,292,2513
3792,362,2082
3792,362,208
3792,362,3423
3796,102,885
3796,102,3877
3796,102,2792
3799,444,1515
3799,444,642
3799,46,4651
3801,315,1258
3801,315,1399
3801,315,2713
3802,319,2518
3802,42,2335
3802,42,3105
3804,435,1917
3804,435,38
3804,435,1359
3806,116,1075
3806,116,1628
3806,116,2002
3815,292,1304
3815,292,2031
3815,292,4313
3816,330,4954
3816,330,1314
3816,395,230
3817,315,3198
3817,315,1827
3817,315,3079
3822,435,61
3822,435,376
3822,435,3660
3823,204,1157
3823,204,531
3823,204,4418
3824,329,233
3824,329,795
3824,329,793
3825,435,184
3825,148,284
3825,435,914
3828,315,4678
3828,315,1827
3828,315,4478
3829,187,2310
3829,187,5109
3829,187,3513
3835,204,3533
3835,204,4506
3835,204,26
3842,42,4605
3842,42,1161
3842,42,4213
3847,435,4850
3847,435,1274
3847,435,725
3848,329,1668
3848,329,589
3848,329,592
3855,444,206
3855,444,2842
3855,330,1192
3856,35,3763
3856,35,858
3856,35,2291
3857,24,5078
3857,24,1719
3857,24,5004
3858,46,4623
3858,373,347
3858,46,1700
3864,315,820
3864,315,2789
3864,315,590
3866,35,17
3866,35,1412
3866,360,524
3869,148,599
3869,148,4775
3869,148,1564
3870,398,2071
3870,398,2030
3870,398,1717
3872,286,2643
3872,286,5190
3872,286,2578
3874,355,212
3874,355,3447
3874,355,1162
3876,286,1468
3876,286,1867
3876,286,858
3877,204,493
3877,46,936
3877,46,1126
3881,24,487
3881,24,3511
3881,24,2508
3882,362,1714
3882,362,3423
3882,150,1856
3883,35,3540
3883,35,4508
3883,35,109
3884,42,126
3884,360,2383
3884,42,53
3888,68,4058
3888,68,1547
3888,68,4415
3890,286,3419
3890,286,858
3890,286,1440
3894,225,2264
3894,225,1466
3894,225,90
3895,329,935
3895,329,2489
3895,329,1751
3897,68,1219
3897,68,1008
3897,68,3618
3899,42,587
3899,42,84
3899,42,2874
3902,330,166
3902,330,1050
3902,330,796
3904,319,3324
3904,24,715
3904,24,2488
3909,355,2371
3909,355,1816
3909,355,650
3910,435,712
3910,435,147
3910,435,2772
3911,204,1312
3911,204,730
3911,204,242
3912,42,517
3912,225,4
3912,225,1678
3913,416,59
3913,416,3104
3913,416,100
3914,35,3327
3914,116,715
3914,35,1616
3917,42,2335
3917,42,4331
3917,292,11
3918,363,2719
3918,24,1993
3918,24,1199
3924,148,582
3924,148,434
3924,148,1221
3928,42,406
3928,42,849
3928,42,700
3929,362,825
3929,362,1893
3929,362,639
3930,68,3486
3930,68,2658
3930,68,1267
3932,187,3310
3932,187,2310
3932,187,3932
3933,24,383
3933,187,2389
3933,187,2389
3936,35,294
3936,35,1944
3936,35,428
3940,24,2250
3940,24,3618
3940,24,903
3942,150,300
3942,150,354
3942,150,2755
3943,329,1781
3943,360,3003
3943,360,3475
3944,46,1982
3944,204,1469
3944,204,4721
3949,329,2251
3949,329,4404
3949,329,294
3950,330,4954
3950,330,238
3950,330,2886
3952,150,1922
3952,444,399
3952,444,1830
3953,329,3895
3953,444,1153
3953,329,1830
3955,315,2103
3955,315,2605
3955,315,2151
3958,68,1374
3958,68,1265
3958,68,3119
3961,362,352
3961,362,2272
3961,362,400
3962,24,516
3962,24,908
3962,24,18
3964,286,970
3964,286,1855
3964,286,340
3966,330,4023
3966,330,2267
3966,330,1308
3968,102,761
3968,102,1506
3968,102,1000
3970,330,3078
3970,330,51
3970,330,3420
3974,46,595
3974,46,680
3974,46,2649
3976,187,4726
3976,187,1382
3976,187,295
3980,183,2919
3980,183,2267
3980,183,490
3984,46,51
3984,46,306
3984,46,62
3985,42,70
3985,42,2327
3985,42,265
3986,204,1091
3986,204,493
3986,204,3504
3988,416,497
3988,292,1801
3988,416,80
3991,102,2206
3991,102,242
3991,102,989
3995,330,3015
3995,330,434
3995,330,1374
3999,116,33
3999,330,1164
3999,330,3657
4000,319,254
4000,319,1095
4000,319,2954
4005,24,1992
4005,24,22
4005,24,1567
4008,24,4051
4008,24,1307
4008,24,1170
4010,35,2649
4010,35,434
4010,35,3327
4011,373,209
4011,373,166
4011,373,2880
4012,225,1345
4012,46,1946
4012,46,3004
4016,116,2981
4016,116,2787
4016,116,974
4018,24,3962
4018,24,2521
4018,24,4720
4019,363,803
4019,363,176
4019,363,2466
4020,330,3370
4020,330,3420
4020,330,313
4023,330,2712
4023,183,2603
4023,330,109
4024,46,433
4024,46,306
4024,46,2903
4026,444,4097
4026,329,2648
4026,329,1600
4029,292,700
4029,292,1325
4029,292,2313
4031,225,540
4031,225,252
4031,225,90
4032,102,2354
4032,46,3799
4032,68,3930
4034,150,3078
4034,150,1394
4034,150,675
4035,398,43
4035,398,887
4035,398,1222
4037,187,206
4037,187,1622
4037,187,79
4038,46,3112
4038,46,1911
4038,46,536
4041,24,414
4041,24,327
4041,24,3933
4042,292,2513
4042,292,716
4042,292,2421
4043,174,414
4043,174,1592
4043,174,535
4045,187,1424
4045,187,2634
4045,187,3005
4047,42,5187
4047,42,505
4047,42,1105
4048,355,212
4048,355,127
4048,355,2062
4051,42,1101
4051,35,899
4051,35,2695
4053,286,2615
4053,286,307
4053,286,3648
4058,68,1317
4058,68,682
4058,68,1212
4060,187,2275
4060,187,2375
4060,187,4089
4061,46,771
4061,46,2176
4061,46,1583
4063,286,3294
4063,286,574
4063,286,3045
4064,116,1949
4064,116,1410
4064,116,1746
4065,68,2676
4065,68,495
4065,68,848
4068,35,601
4068,35,599
4068,35,331
4070,286,2582
4070,286,890
4070,329,935
4073,68,2053
4073,68,2837
4073,68,114
4075,319,5029
4075,319,519
4075,319,786
4077,174,745
4077,174,3526
4077,174,831
4078,24,602
4078,24,498
4078,24,2839
4080,319,1263
4080,319,147
4080,319,649
4082,46,1850
4082,46,2055
4082,46,2578
4083,363,426
4083,363,469
4083,363,78
4087,292,1797
4087,292,1989
4087,292,1233
4089,286,1400
4089,286,2578
4089,286,1449
4090,35,4097
4090,46,693
4090,46,184
4097,444,5
4097,35,1167
4097,35,3770
4103,435,881
4103,435,2015
4103,435,2004
4105,435,84
4105,435,2772
4105,435,3910
4106,398,143
4106,398,143
4106,398,1522
4108,183,1880
4108,42,64
4108,183,1548
4109,102,2376
4109,363,152
4109,102,463
4112,68,2
4112,68,2171
4112,330,3119
4113,46,1113
4113,46,2944
4113,46,1575
4115,35,2256
4115,46,424
4115,187,4420
4120,187,2310
4120,187,3314
4120,187,2483
4121,398,3099
4121,398,631
4121,398,4579
4122,24,713
4122,24,1170
4122,24,2441
4123,24,263
4123,24,503
4123,24,547
4128,330,2323
4128,330,2151
4128,330,3352
4129,204,3174
4129,204,1054
4129,204,353
4131,355,251
4131,355,333
4131,355,2546
4133,315,528
4133,315,546
4133,315,1219
4135,315,1258
4135,315,679
4135,315,1245
4137,315,2129
4137,315,1808
4137,315,3376
4139,24,2027
4139,24,3881
4139,24,2294
4140,183,891
4140,183,207
4140,183,4108
4141,116,1746
4141,116,855
4141,116,878
4143,35,599
4143,35,534
4143,35,469
4144,183,3675
4144,183,109
4144,183,4969
4150,24,4078
4150,24,4423
4150,24,383
4153,174,821
4153,174,2588
4153,174,2614
4154,292,2359
4154,292,621
4154,292,472
