0,1,2,3,4
3822,663,373,1520,1895
3822,881,435,4103,2338
3822,1015,116,303,8
3823,4202,204,2398,1067
3823,4202,204,4721,773
3824,1658,416,976,2024
3824,1658,416,3271,57
3825,1571,148,997,18
3825,1772,35,4212,1456
3827,2039,24,991,2511
3828,2262,315,1913,3440
3828,1171,315,82,1008
3828,134,315,445,4386
3829,274,315,1332,2321
3830,821,174,2407,81
3830,2,68,3281,2360
3830,1526,24,2416,3170
3833,2267,183,78,552
3833,508,416,703,507
3834,55,225,2119,1353
3834,43,329,3953,2110
3835,2449,68,2219,2430
3835,1196,395,126,2717
3836,992,435,619,79
3836,851,42,254,2562
3837,211,398,2626,384
3838,417,24,2602,1684
3838,4164,444,2000,1046
3840,167,435,258,741
3840,3104,24,4150,2256
3840,1315,35,469,738
3841,3198,315,1314,1975
3842,3642,292,5041,1166
3842,1722,174,271,2558
3843,1633,315,521,443
3843,964,42,422,77
3843,1559,319,2273,4701
3844,1561,116,1628,71
3844,652,435,1261,1344
3845,4064,116,2787,167
3845,578,174,2343,850
3846,1415,42,849,1002
3847,232,35,4606,1592
3848,2318,174,53,917
3848,689,329,101,41
3849,227,444,4339,1256
3849,2594,68,975,1362
3850,845,174,712,1729
3850,845,395,2508,915
3850,813,360,584,2550
3851,1900,174,1978,9
3851,1880,46,4012,394
3851,1900,330,478,561
3852,1317,68,3768,2389
3852,1269,46,1552,30
3854,804,373,4609,3968
3854,1940,174,2716,213
3854,336,329,2055,522
3855,32,398,2450,1118
3855,2229,46,1134,122
3855,1421,35,1851,299
3856,335,148,2772,2799
3856,701,435,4103,90
3857,744,24,392,1772
3857,415,35,1600,4948
3857,744,24,518,1156
3858,351,116,1040,1578
3858,3147,68,1358,1091
3859,451,315,3138,1654
3860,3573,204,141,1945
3860,1859,68,275,3247
3860,2442,286,990,2761
3861,760,362,847,2357
3861,1824,187,2244,2774
3861,448,35,809,299
3862,295,187,1938,28
3862,846,150,314,1151
3863,493,204,2125,3615
3864,1901,315,2449,748
3864,1390,315,1196,1276
3864,2321,315,1427,1478
3865,3491,42,1238,297
3865,964,150,736,1581
3866,2988,319,455,540
3866,123,363,589,1
3866,145,102,818,3907
3868,2523,102,3035,429
3869,1568,24,1412,1165
3869,1925,24,1943,552
3869,1493,24,1150,518
3870,75,42,3662,1238
3870,5063,68,114,918
3871,642,444,895,1422
3872,2548,292,3629,674
3872,4070,286,2242,23
3873,1299,329,2300,226
3874,2357,395,1081,189
3874,2874,42,4767,295
3875,1641,319,519,238
3875,1570,435,17,4608
3875,1014,46,750,4539
3876,1839,24,480,80
3876,2659,183,3352,279
3877,1908,416,1,166
3878,589,225,3327,2966
3878,285,416,234,1986
3879,503,435,2799,848
3880,112,319,5029,3739
3880,434,35,3936,744
3881,385,150,154,92
3881,3037,319,2714,438
3881,465,174,1221,4658
3882,578,174,2318,84
3882,1,225,316,2785
3882,384,116,129,359
3883,340,42,422,878
3883,89,360,1497,1181
3883,2356,174,1160,765
3884,2359,292,519,3934
3884,205,373,2678,257
3884,1270,24,966,1315
3886,267,24,1526,75
3887,878,116,1572,1021
3888,333,355,633,826
3888,333,42,5085,1343
3888,142,363,578,1928
3889,936,46,2214,1266
3889,18,416,156,1379
3890,1436,148,916,306
3892,1789,187,871,746
3893,1097,292,2941,283
3893,562,35,3672,893
3894,1632,435,1061,6
3895,22,24,1412,992
3895,22,42,2325,2219
3897,930,42,2000,251
3897,352,24,1630,2451
3897,2867,319,1058,79
3898,495,68,4112,36
3898,1765,68,858,423
3899,2162,395,3399,1
3899,6,174,964,830
3900,56,395,396,967
3900,56,395,3610,3692
3900,21,355,212,964
3901,17,435,4671,982
3901,213,35,753,3464
3901,125,102,95,1840
3902,2523,102,133,2380
3902,26,116,594,280
3902,295,362,1856,1025
3903,27,174,140,374
3903,2045,187,2483,4319
3904,200,292,426,392
3904,119,24,1073,664
3905,1445,329,3943,1647
3905,930,42,1052,159
3906,3388,363,40,124
3906,3553,24,4423,85
3906,642,444,2345,1872
3907,567,355,127,5179
3907,3125,42,70,695
3908,575,330,250,367
3908,132,35,698,752
3909,200,148,798,5079
3909,428,35,972,2076
3909,1092,286,2348,436
3910,377,363,830,1999
3910,3747,435,241,128
3910,45,360,2462,754
3911,505,42,807,1816
3911,1032,204,1324,546
3912,1213,355,1293,76
3912,185,416,1343,1155
3912,1085,204,3184,1026
3913,2736,35,354,366
3914,13,286,5190,86
3914,236,35,534,651
3915,64,35,4419,4327
3915,25,435,165,1377
3915,18,329,50,364
3916,2398,204,4700,605
3917,168,355,21,2999
3917,674,148,47,2752
3917,164,363,2807,1264
3918,472,24,1300,3409
3919,226,150,543,1542
3919,90,174,2630,724
3922,2114,329,294,4101
3922,3013,187,206,662
3922,76,329,233,2507
3923,266,330,4580,3370
3923,1408,24,1059,1491
3924,323,225,4031,92
3924,172,68,1829,3888
3924,129,116,2705,2051
3925,443,150,396,826
3925,4552,68,4032,3119
3925,1194,35,2385,1155
3926,47,363,3037,961
3927,815,225,890,125
3928,52,225,2514,606
3928,480,24,4477,591
3929,861,150,1922,37
3929,3866,360,573,661
3929,1304,363,142,695
3930,2793,68,975,1128
3930,310,102,421,2488
3931,181,416,3168,2341
3932,927,398,3109,576
3933,32,102,3,288
3933,2231,24,3784,218
3934,98,435,2845,377
3935,307,286,581,2575
3935,26,102,2443,4427
3935,58,360,167,2430
3936,621,292,2604,901
3936,3673,373,78,3491
3937,1004,24,653,1766
3937,748,225,4661,378
3937,345,286,3281,1195
3938,1839,24,915,98
3938,2725,362,253,830
3939,51,225,470,731
3939,1155,319,3461,731
3940,167,187,950,1863
3940,745,398,2030,3253
3940,69,363,519,4089
3941,659,68,279,83
3941,1157,204,531,2387
3941,659,68,1374,1050
3942,271,286,3281,536
3942,785,319,1058,1001
3943,1489,363,115,143
3943,123,363,1184,2311
3943,3003,360,110,626
3944,10,373,159,5034
3944,3549,116,3549,1353
3945,728,183,2749,1010
3946,1428,68,437,2397
3946,2201,102,413,1338
3946,1426,435,1426,1649
3947,101,24,2272,273
3947,1385,46,502,51
3948,1134,46,2560,1975
3948,545,330,1348,1366
3948,1945,46,4837,2459
3949,3953,329,708,1177
3949,123,329,417,12
3949,295,444,2345,23
3950,4065,68,4493,145
3950,1420,35,236,345
3951,274,183,838,1364
3952,845,292,1602,865
3952,237,42,3325,16
3952,3448,183,2826,3302
3953,50,373,2399,166
3954,4969,183,3541,3409
3955,1425,315,1314,1128
3955,539,102,255,1052
3955,1773,315,751,4453
3956,1459,148,1511,4305
3956,1052,42,1185,1680
3956,525,174,285,254
3957,3060,68,682,514
3957,5115,102,107,1729
3957,230,395,1539,1087
3958,258,398,730,8
3958,2443,102,413,1531
3959,26,46,2181,861
3959,208,435,189,2522
3960,36,330,51,2800
3961,13,24,239,1274
3961,635,42,587,4830
3961,448,150,16,3345
3963,88,68,1981,4686
3963,902,416,2919,394
3963,193,102,750,3859
3964,305,174,578,1269
3964,2895,444,895,2550
3964,549,35,736,1142
3965,23,444,2347,3383
3966,91,46,793,731
3966,186,225,14,1271
3966,483,46,1572,1469
3967,257,373,254,374
3967,482,42,191,1004
3968,230,116,2064,1596
3968,1415,362,2659,2159
3968,1657,373,2114,1942
3969,987,150,1520,3208
3970,1513,286,336,574
3970,838,183,2635,4977
3970,490,395,3385,126
3971,995,174,1108,1287
3971,142,363,284,94
3972,1899,398,1339,488
3972,547,116,1186,4198
3973,1888,42,1546,265
3973,328,330,2462,108
3973,249,35,1616,131
3975,32,102,3004,771
3975,32,398,1160,1218
3976,1645,355,3909,1285
3976,860,102,3991,3911
3977,3029,355,238,1615
3978,181,204,2241,2556
3978,0,174,856,1141
3979,665,42,4538,245
3979,656,187,1843,1466
3980,83,68,1829,230
3980,1123,35,562,77
3982,590,315,3801,1210
3982,1730,204,2198,3692
3983,186,225,223,1836
3983,900,102,4415,80
3984,230,102,858,949
3984,1051,46,512,58
3985,200,398,1815,332
3985,352,46,3751,479
3985,3641,330,3902,2523
3986,1397,225,1345,246
3986,169,286,807,1549
3986,1111,68,2867,722
3987,312,435,779,647
3988,709,24,4310,1141
3988,858,362,775,310
3988,1630,24,547,80
3989,9,319,312,2303
3989,437,355,3579,689
3990,2228,398,3244,4258
3991,49,204,958,81
3991,3555,116,91,1749
3992,2453,42,3522,4845
3993,146,362,1306,124
3993,1888,174,287,2440
3994,27,363,1025,937
3995,186,68,81,4642
3995,3043,102,1744,7
3997,1496,444,557,3443
3997,209,183,1155,922
3997,383,24,3857,5101
3998,1424,187,3314,1775
3999,1335,286,2058,1449
3999,246,183,585,1142
3999,1335,286,2140,722
4000,242,204,2740,1054
4000,840,35,1127,82
4000,1888,355,2374,774
4001,669,444,3953,50
4001,2540,204,1307,1952
4001,76,116,2472,2455
4002,4045,187,3155,643
4002,5,319,1766,84
4004,401,42,665,4194
4004,401,42,1657,3420
4005,2316,225,704,278
4005,3778,24,1772,4633
4005,1797,292,1162,159
4006,99,225,4,1181
4007,1183,35,2351,273
4007,147,319,785,776
4007,577,187,1856,1849
4009,471,35,352,1590
4009,471,362,497,1325
4009,2524,355,763,263
4010,127,416,1432,4320
4010,4377,102,1844,282
4011,196,174,1837,85
4011,485,183,1579,135
4012,2469,286,2877,850
4012,1051,46,886,4722
4013,2618,395,2427,147
4013,1014,46,1134,1827
4015,3774,68,3645,282
4015,2839,24,543,2692
4016,685,68,2,1726
4016,210,148,77,59
4017,4,398,1893,74
4017,2919,435,17,567
4017,1045,315,2262,1937
4018,14,398,489,1788
4018,440,42,2842,839
4018,4785,24,94,1405
4019,142,363,176,2747
4019,69,363,1165,182
4019,342,35,33,666
4020,2844,102,269,1563
4020,1539,395,2660,4171
4020,1243,68,1395,92
4022,307,286,2880,1014
4022,1615,24,1149,34
4023,478,395,2357,1718
4023,3541,183,3566,2060
4023,478,373,638,2156
4024,182,363,3388,2358
4025,4926,398,211,2030
4025,1687,362,3082,1856
4026,1460,329,30,2401
4026,879,35,1618,158
4026,879,329,529,55
4027,2560,395,1539,10
4028,446,315,2151,897
4028,1062,225,427,166
4029,1567,24,516,3142
4030,706,174,457,4031
4030,878,116,121,2755
4031,88,68,1521,293
4031,625,355,633,1966
4032,1010,116,1498,275
4032,26,102,2346,1341
4032,1288,46,4356,91
4033,5,373,1098,334
4034,97,42,160,1573
4034,726,35,21,78
4034,186,225,1447,3991
4035,927,398,2123,81
4035,112,292,159,731
4035,1762,398,1496,2973
4036,81,174,2716,221
4036,2779,315,2976,3353
4037,4839,444,607,3476
4038,532,330,4415,3060
4039,602,24,976,577
4039,94,24,343,44
4039,1456,42,333,973
4040,406,319,455,3358
4040,4018,24,1871,2637
4041,2961,360,4763,1759
4041,3453,35,389,317
4041,1704,292,574,2897
4042,593,102,310,5044
4042,226,150,741,810
4043,635,24,525,4022
4043,2085,116,2294,645
4044,1048,42,4349,3561
4044,988,174,1741,2176
4046,13,24,2488,369
4046,727,395,352,3995
4046,727,395,602,1033
4047,2322,187,577,70
4047,4556,444,85,870
4048,414,24,2445,472
4048,1394,150,1103,428
4049,1942,46,3004,3510
4049,1942,46,1051,1449
4050,1501,68,490,1167
4051,77,363,1103,2075
4051,667,183,989,1813
4051,744,24,1170,3036
4052,2170,315,3543,528
4052,431,315,789,1680
4053,207,395,166,1454
4054,1590,183,13,2862
4054,4472,395,3816,976
4054,166,183,4023,3556
4056,1239,148,1351,9
4058,231,363,137,132
4058,1443,35,3775,1987
4058,4684,204,2080,1359
4059,604,355,1888,1185
4059,1308,330,478,466
4060,860,102,794,75
4061,54,68,442,1262
4061,3555,116,921,989
4061,1045,315,3543,2599
4062,2373,329,107,947
4063,4515,330,1303,79
4063,861,286,832,3715
4063,3799,444,2345,273
4064,569,68,162,272
4065,1243,330,2658,1981
4065,702,68,1014,351
4065,1024,395,2554,3990
4066,929,42,516,1139
4066,3094,286,3329,3372
4067,1466,225,1778,3319
4067,456,444,4839,3191
4068,1584,204,3911,339
4069,1544,150,1930,966
4069,893,292,472,63
4069,163,183,1548,1237
4070,209,183,188,153
4070,336,373,1347,1514
4070,209,373,3057,4081
4072,2365,329,2896,39
4072,1327,362,763,1632
4072,265,150,2097,146
4073,1844,102,521,2
4073,1374,116,890,433
4074,297,416,401,2249
4075,961,116,1994,5047
4076,1572,204,1032,1122
4076,3,102,848,2712
4078,31,150,763,158
4078,346,292,699,323
4079,549,35,25,860
4079,1552,46,672,288
4079,878,116,242,2256
4080,396,150,2755,2849
4080,2218,24,4051,18
4081,402,148,657,21
4081,477,46,1616,48
4082,750,102,2206,4252
4083,550,46,1471,5141
4083,3329,286,4187,339
4083,3329,286,3964,305
4084,3242,416,251,1690
4084,507,174,110,2577
4084,517,42,708,523
4085,2545,46,1700,32
4086,1935,373,850,4174
4087,2115,24,3784,16
4087,2182,355,76,1807
4087,297,292,1989,1018
4088,2255,42,1362,744
4088,3391,150,314,2917
4089,99,225,10,531
4089,29,68,4073,1374
4089,512,46,1279,1194
4090,670,416,951,4210
4090,1966,46,424,3271
4090,16,225,1,77
4092,996,204,2080,3205
4093,1053,435,1320,773
4093,318,204,4129,1945
4094,1940,292,2878,4401
4095,237,360,3155,242
4096,252,373,8,345
4096,213,35,257,716
4096,1,360,264,1388
4097,311,35,2031,2645
4097,19,150,389,1029
4098,129,116,290,2740
4098,547,24,94,3673
4098,1235,373,2028,346
4099,796,330,3566,95
4099,2335,42,1048,3629
4100,242,330,1649,2837
4100,2384,416,3541,1851
4100,325,24,1833,144
4101,1052,42,3142,3017
4101,579,148,2738,4408
4101,294,329,1177,233
4103,15,204,1506,119
4103,1603,46,1674,1592
4105,459,187,158,2410
4105,243,150,1217,57
4105,3747,435,828,758
4106,19,398,1353,216
4106,1345,225,14,16
4107,256,286,2581,3196
4107,16,355,1013,314
4108,758,360,1795,828
4108,56,373,370,987
4109,74,395,280,1809
4109,193,102,638,2483
4109,2936,183,680,1202
4110,2066,362,3792,135
4111,1233,292,875,3155
4112,316,225,550,1732
4112,2823,24,4662,1253
4112,399,444,3426,1737
4113,135,148,2203,98
4114,131,150,320,1605
4114,131,363,494,1916
4114,3630,373,9,140
4115,28,286,990,2390
4115,1367,398,221,2625
4116,364,360,1495,344
4116,1777,46,512,4566
4116,1777,148,750,1558
4117,132,150,514,59
4117,69,363,287,301
4119,533,395,1813,2358
4119,1038,116,2666,312
4119,718,315,3752,2249
4120,28,187,1111,852
4120,28,373,166,532
4120,76,360,964,1221
4121,1141,42,505,378
4121,22,42,4723,3704
4122,2428,363,72,703
4122,227,148,1857,83
4123,69,363,1,1216
4124,50,225,186,1749
4124,8,329,1737,592
4125,6,373,1098,1307
4125,256,363,280,3308
4126,243,150,553,922
4126,269,102,1098,2554
4127,806,225,229,535
4127,30,329,1306,2335
4128,802,286,890,1570
4128,1366,330,1243,1539
4128,738,416,497,3019
4129,4721,204,1444,789
4129,1444,148,75,1820
4130,2034,24,1136,562
4130,671,444,17,1043
4131,594,116,1572,2238
4131,2793,68,2,1898
4132,432,46,318,4736
4132,248,150,271,1686
4133,1258,315,278,2066
4133,1586,315,1045,1036
4134,108,355,168,579
4134,52,319,1323,3580
4135,1701,315,2619,1535
4135,588,315,278,889
4136,3823,204,2740,2231
4136,3823,204,2275,250
4137,1155,319,287,3158
4137,1664,315,3283,779
4137,313,183,1155,86
4138,1083,148,627,3674
4138,408,174,2343,850
4138,408,174,3702,778
4139,2840,360,247,2403
4139,2649,46,2269,97
4139,3065,68,702,711
4140,3910,435,914,2784
4140,4837,46,2139,1447
4141,1300,24,1453,1051
4141,78,363,1084,119
4141,3855,183,680,3620
4142,420,360,611,267
4142,1965,24,1073,494
4143,52,319,2041,1543
4144,243,150,300,158
4144,1060,102,1702,93
4144,361,46,3799,4875
4145,792,204,858,106
4146,2349,174,2305,4422
4148,0,416,3224,1540
4150,392,24,1212,268
4150,516,24,699,663
4150,352,35,1412,1922
4151,1372,46,350,3141
4152,577,187,56,422
4152,487,42,597,532
4153,3057,373,478,3431
4153,2332,24,1422,66
4154,935,319,1561,7
4155,3760,319,1971,250
4155,327,24,2089,1136
4156,308,148,59,2227
4156,308,24,3933,1694
4157,5136,329,1079,2571
4157,1048,24,651,4516
4158,1691,68,3147,4004
4159,777,42,3325,17
4159,1092,319,455,4139
4160,710,174,1355,284
4160,917,42,506,56
4161,1147,315,2103,1380
4161,1147,315,1324,1776
4161,897,225,212,110
4163,198,35,2953,303
4163,2141,362,2272,744
4163,184,46,2545,2535
4164,933,148,506,3309
4164,172,68,2977,3505
4165,288,116,2472,3164
4165,254,42,120,333
4166,16,355,3874,103
4166,190,174,2,284
4167,0,225,1914,1159
4167,216,398,2356,3357
4168,491,225,4012,783
4169,3081,398,4608,540
4171,1311,225,234,1600
4173,168,148,3143,2875
4173,1505,435,58,3761
4174,895,35,411,2027
4174,1730,315,278,2912
4174,1730,315,3138,2321
4175,13,24,4477,259
4176,378,398,1118,548
4176,121,150,1931,955
4176,378,225,10,1267
4178,595,46,797,0
4178,828,435,3163,3341
4179,1074,416,448,119
4179,2,362,1842,3929
4180,457,42,1456,1195
4180,4568,355,1359,152
4181,689,329,977,1712
4181,2134,148,47,440
4181,819,435,899,64
4182,60,102,305,3892
4182,1571,435,2239,399
4183,2327,42,3884,930
4183,396,362,2693,4304
4183,545,187,5109,2550
4184,1031,148,1772,2799
4184,4058,68,4112,2
4185,117,187,3944,913
4185,2897,150,2281,2612
4186,300,116,3077,8
4186,222,362,1856,1440
4188,835,204,2275,1226
4188,166,183,421,7
4188,3356,116,1335,256
4189,996,204,492,41
4189,515,286,316,16
4190,901,362,190,1925
4190,856,42,265,1707
4191,4768,225,215,269
4191,1,150,2415,458
4191,103,373,321,510
4192,1122,204,1883,4082
4192,170,116,230,3497
4193,283,330,610,165
4193,293,46,4200,196
4194,633,360,2045,1466
4194,429,435,184,1181
4195,1015,187,406,4660
4195,542,360,869,2724
4196,1121,187,4810,1073
4196,758,360,1377,58
4196,47,148,652,1148
4197,1749,46,1945,1640
4197,610,416,721,51
4197,432,46,2756,594
4198,397,68,2526,412
4198,91,46,3877,2053
4200,851,42,684,4824
4200,743,46,1623,886
4200,466,183,274,695
4201,1689,373,3535,381
4202,1709,102,433,2059
4203,1172,315,1384,2709
4203,1332,315,1478,1679
4203,1730,315,1599,62
4204,881,435,749,146
4204,3953,435,1774,1073
4204,1603,46,1143,1060
4205,934,35,956,1439
4205,476,286,2028,3415
4206,2058,46,1982,234
4206,10,204,1705,2241
4207,939,416,3168,2648
4208,1477,68,975,3815
4208,130,395,2554,1314
4209,328,330,2917,2671
4209,889,116,4528,945
4210,1386,319,529,4524
4210,194,187,720,137
4210,4108,183,1931,882
4211,122,355,334,2278
4211,64,225,445,257
4212,2029,35,2826,2330
4212,3030,319,1968,1063
4213,472,292,574,1139
4213,981,24,1247,1846
4214,118,292,4999,13
4215,1420,35,895,86
4215,564,204,4129,3184
4216,783,68,858,756
4216,783,362,4986,23
4217,2137,225,4971,7
4217,531,204,2086,3668
4218,3877,46,2680,540
4218,975,68,2,265
4219,660,148,58,482
4219,660,362,1438,2730
4219,731,319,785,522
4220,818,102,484,2165
4221,1081,395,1981,113
4221,480,24,1592,2669
4221,631,398,1976,1106
4222,9,24,11,4213
4222,239,42,2273,654
4223,104,102,1552,9
4223,712,204,560,247
4224,67,329,879,1115
4225,636,24,654,294
4225,3324,319,635,735
4226,3869,148,2502,221
4227,29,68,1576,1521
4227,1,416,1348,922
4229,1272,42,3470,3151
4229,354,35,779,5
4230,92,183,264,897
4230,474,373,209,921
4231,6,225,4278,369
4231,2154,395,1678,95
4231,57,362,2528,111
4233,48,373,1813,56
4234,262,362,1327,893
4234,465,174,842,475
4235,308,24,2956,10
4235,846,360,800,2598
4235,1,42,1907,1043
4236,279,68,702,186
4236,2366,204,443,5186
4237,633,360,800,94
4238,1247,24,2739,194
4238,4392,225,589,1273
4239,414,225,2264,1194
4239,1044,174,1843,4023
4240,988,174,2480,1039
4240,1109,395,82,151
4241,1139,24,1081,639
4241,238,24,2483,343
4242,81,174,2,1238
4242,1269,315,2060,3283
4242,3991,102,2376,1532
4243,1597,435,3196,877
4243,1485,315,88,278
4243,4379,183,2267,504
4244,1333,148,798,2429
4245,1575,46,1828,2
4245,562,42,2842,117
4246,3077,35,471,3899
4246,1246,362,262,2104
4246,2,362,2969,3400
4247,789,398,671,1042
4247,1456,42,287,1500
4247,642,444,299,3624
4250,936,444,936,1488
4250,8,373,347,31
4251,297,416,23,4654
4251,278,225,316,5131
4251,669,444,5,4032
4252,1597,435,2652,1760
4252,77,363,461,4226
4252,2206,395,2749,2456
4253,1469,102,2366,996
4253,10,416,3271,2649
4253,1363,204,531,51
4254,36,116,1,1443
4254,143,355,2799,1215
4254,1783,416,601,4968
4255,10,416,156,1052
4255,1640,204,3174,83
4256,558,116,2822,742
4256,1123,373,568,3617
4258,990,435,2032,2175
4259,246,286,891,466
4260,851,42,3884,90
4260,2389,315,2689,1390
4260,2416,24,1542,3724
4262,1110,24,2993,4817
4262,2379,204,1122,4769
4263,7,292,1325,731
4263,2514,225,2119,3029
4263,181,204,3,1502
4264,19,204,1640,2985
4264,219,42,190,866
4264,132,150,2978,544
4266,838,183,4191,3261
4267,1055,435,1796,2
4267,1122,204,4202,1490
4267,542,329,2097,128
4268,40,46,1572,88
4268,227,148,1246,2099
4269,545,330,4337,1521
4269,545,330,280,607
4270,712,355,98,1563
4272,129,116,672,379
4272,544,355,1287,561
4272,1908,416,2116,1446
4273,3720,35,2389,1171
4273,405,435,2865,819
4274,1094,286,3757,1256
4274,1354,68,1357,62
4274,557,444,3402,3908
4275,1106,174,1424,725
4275,326,68,2268,283
4275,1320,398,3220,1137
4276,4839,444,3697,2203
4276,526,225,455,3988
4276,152,362,4986,19
4277,498,24,965,3163
4277,626,362,553,40
4278,92,35,166,2552
4278,806,355,604,1558
4279,749,150,108,2500
4280,4918,148,2134,1012
4281,2025,398,1339,2144
4281,664,24,1270,27
4281,1462,42,1084,1188
4282,1279,46,2214,2045
4282,49,46,350,483
4283,105,329,672,49
4283,249,225,15,2112
4284,3546,116,334,9
4284,620,46,339,3350
4285,1458,315,3955,1147
4285,528,315,1775,5002
4285,1701,315,1196,2936
4286,1575,46,671,3710
4286,1363,204,3184,181
4286,1575,46,2055,651
4287,12,363,287,715
4287,6,416,772,4822
4287,3181,329,347,831
4288,3804,435,712,1044
4289,26,102,1521,1152
4290,181,416,1804,437
4291,582,363,76,894
4291,582,363,224,1069
4291,317,150,1662,1018
4292,2846,204,4202,2576
4292,10,204,742,1656
4293,1489,363,1165,419
4293,2313,292,1170,3221
4294,1402,116,129,19
4294,3775,35,599,989
4295,1842,329,2114,1229
4295,511,225,2625,380
4295,17,363,1277,760
4296,4411,292,1786,610
4296,1281,416,2171,568
4297,833,68,162,101
4297,833,68,179,109
4298,197,360,2840,237
4298,30,42,714,2250
4299,3537,116,2330,211
4299,1344,102,2387,64
4300,1267,204,998,169
4300,85,444,1115,285
4300,323,225,491,2613
4301,472,24,3431,895
4301,472,292,1479,2522
4301,1799,416,3541,2358
4302,3115,148,1459,1723
4303,2953,35,1851,1597
4303,62,444,3799,1932
4303,2953,435,1149,5195
4304,382,174,821,61
4305,505,42,418,498
4305,2118,102,141,1375
4305,570,329,352,593
4307,2050,46,1844,644
4307,583,148,1564,1086
4307,2740,174,0,1672
4308,1944,35,858,3988
4308,71,225,610,985
4309,3114,187,3484,527
4309,1586,315,521,3776
4309,1478,315,390,91
4310,498,363,130,672
4310,66,35,2116,2137
4311,881,435,899,1498
4311,3760,319,1714,1349
4311,1391,116,2294,625
4312,88,68,1395,349
4312,167,187,983,467
4313,1824,187,2553,39
4313,497,319,44,4367
4314,3334,360,2448,616
4314,717,204,31,877
4314,3143,148,759,445
4315,1417,355,611,77
4315,212,225,427,31
4315,1100,355,300,659
4316,2756,46,1782,325
4316,1479,183,529,2061
4316,230,225,229,2112
4317,903,24,3462,845
4317,983,46,170,3201
4317,2162,395,816,732
4318,3115,148,120,1417
4318,483,46,7,522
4319,688,116,2465,2843
4319,127,42,2958,1751
4320,1123,35,2714,75
4322,1901,315,1710,1390
4322,3724,315,431,4300
4323,1015,187,1741,86
4324,1535,315,649,748
4324,4060,187,779,494
4324,1535,315,1642,505
4325,429,148,175,1275
4325,285,148,1530,1712
4326,728,183,305,3519
4326,326,68,1186,240
4328,487,42,931,443
4328,1374,68,4032,36
4328,40,363,1473,905
4329,942,150,1739,1747
4329,800,360,131,291
4330,740,362,847,1502
4330,156,435,947,288
4330,687,286,426,3330
4331,69,363,1165,839
4331,2002,204,483,923
4332,1161,42,551,2395
4332,710,42,482,552
4333,1777,148,506,45
4333,826,373,676,542
4333,175,363,368,895
4334,1519,363,819,2410
4335,1361,204,2837,269
4335,327,24,1004,2323
4336,5023,225,1023,73
4337,36,102,672,3239
4337,36,330,2628,1010
4337,54,68,2944,1617
4338,182,24,1630,817
4338,2811,225,1121,399
4339,271,363,2263,1082
4339,271,24,3415,2808
4340,870,116,3537,124
4340,802,286,741,2733
4340,1899,398,2120,296
4341,617,355,494,127
4341,629,35,428,1730
4341,970,24,1468,2736
4342,347,183,1814,1283
4342,2442,286,4070,1279
4342,347,46,1674,191
4344,222,362,2078,2153
4345,222,362,825,1240
4345,550,46,91,1051
4345,1519,363,573,383
4347,503,24,2752,3749
4347,353,225,215,100
4348,2335,42,700,340
4348,2784,355,849,567
4350,1392,46,1880,896
4351,815,225,105,1266
4351,3645,187,2225,801
4351,3486,68,3231,202
4352,369,362,190,527
4352,757,35,3701,3936
4352,90,225,223,1547
4353,4131,355,251,587
4353,3406,102,1113,26
4354,166,330,610,2803
4354,2460,395,298,487
4354,44,148,798,2330
4355,364,42,1107,751
4355,1377,286,741,342
4355,130,363,461,2145
4356,1513,286,13,1217
4356,10,68,761,1314
4356,295,444,294,369
4357,3035,187,420,58
4358,3942,150,223,2137
4358,267,24,2645,1707
4359,201,355,699,944
4359,869,360,14,64
4360,191,42,1943,2021
4360,176,174,1888,164
4361,810,150,2281,149
4362,3823,204,2887,281
4364,727,395,1678,1521
4365,136,42,930,110
4365,308,148,1571,1571
4366,857,435,25,135
4366,3077,116,1395,568
4366,1042,42,333,1598
4367,381,395,1464,1460
4367,1038,116,288,885
4368,423,373,1657,1657
4370,511,225,1778,1953
4370,413,102,0,492
4371,1298,46,4206,10
4371,10,225,1,797
4373,279,68,3512,125
4373,4012,46,1480,5052
4374,4122,24,2105,222
4374,250,360,758,1502
4374,876,225,473,3419
4375,1177,360,813,3472
4376,1505,148,226,1278
4376,32,102,1469,437
4377,1883,204,2396,1068
4377,26,116,1447,339
4377,26,102,947,885
4378,176,363,12,359
4378,913,204,1320,2200
4379,867,150,1900,5
4379,471,174,1142,1688
4379,209,183,2267,321
4381,36,102,375,318
4381,568,330,74,2819
4382,1931,183,1813,775
4382,1792,315,1963,3314
4382,31,35,1443,9
4383,4,360,152,1042
4384,805,373,78,94
4384,144,373,4609,2
4384,604,355,3268,1498
4385,958,204,1320,844
4385,427,363,289,1336
4386,323,116,1410,381
4386,244,68,1024,5139
4387,910,204,4684,2152
4387,910,204,1447,3202
4387,186,225,498,239
4388,69,363,3653,129
4388,450,68,1062,141
4389,4936,204,1254,1030
4389,186,68,3405,255
4390,929,42,1546,175
4391,78,373,628,3599
4391,146,362,763,4225
4391,4568,355,342,417
4392,88,68,3231,693
4392,252,225,618,1454
4393,238,174,382,3395
4393,334,116,2330,618
4394,28,373,4,967
4394,908,204,4700,1368
4394,1027,187,4037,4839
4395,887,102,434,2288
4397,2237,46,1300,1456
4397,261,24,1756,1295
4397,568,68,3356,317
4398,171,148,111,344
4399,4306,204,2205,4871
4399,4306,204,3428,2101
4401,4075,319,1349,1136
4401,675,150,2921,1627
4402,549,362,2547,1109
