N1,A,N2
3703,1505,157
3703,1505,984
3703,1505,1218
3705,2414,1388
3705,416,285
3705,448,2159
3706,2414,2313
3706,478,293
3706,2414,2057
3707,225,460
3707,806,863
3707,187,2483
3708,4443,1806
3708,4443,2243
3708,4443,1328
3709,702,2168
3709,556,1884
3709,556,991
3710,532,4502
3710,532,4832
3710,532,2216
3711,736,3588
3711,605,1997
3711,605,1957
3712,1603,1040
3712,1603,1747
3712,1603,4204
3713,2768,2460
3713,2768,186
3713,1505,1287
3714,2869,2884
3714,2252,3714
3714,2252,2797
3716,24,715
3716,24,3940
3716,24,1453
3717,2772,3084
3717,1859,1514
3717,1441,2298
3719,187,2063
3719,187,1111
3719,1041,3700
3720,42,849
3720,35,2239
3720,4586,674
3721,1603,1141
3721,2772,27
3721,1603,98
3722,4362,4257
3722,3592,3594
3722,3481,2751
3723,1384,1430
3723,1384,681
3723,1384,3273
3724,315,3828
3724,2170,528
3724,315,304
3725,905,459
3725,1237,4128
3725,905,714
3726,2047,3207
3726,2047,2008
3726,2047,2222
3727,204,2366
3727,204,2336
3727,204,3835
3728,362,347
3728,949,25
3728,949,2990
3730,762,2974
3730,3619,4792
3730,3288,451
3731,1164,216
3731,1164,134
3731,1164,1394
3732,568,2068
3732,568,3119
3732,568,3269
3733,762,58
3733,702,4
3733,1507,992
3734,2415,93
3734,398,2049
3734,2415,337
3735,148,1821
3735,416,127
3735,416,3913
3736,1219,1747
3736,355,1598
3736,1219,459
3737,3288,5156
3737,3288,548
3737,3288,31
3738,2949,26
3738,2949,2802
3738,2949,900
3739,1161,2892
3739,905,177
3739,1161,664
3740,398,139
3740,46,4115
3740,398,1976
3741,982,11
3741,982,1091
3741,982,4566
3742,148,916
3742,4014,87
3742,148,637
3743,1219,3546
3743,1219,2776
3743,1219,1478
3744,3619,3791
3744,3598,3334
3744,3619,767
3745,2047,4698
3745,862,1784
3745,2047,201
3746,2289,2245
3746,2289,574
3746,24,5186
3747,435,414
3747,1219,3013
3747,435,4023
3749,3452,1855
3749,736,111
3749,949,12
3750,3096,1891
3750,2252,3798
3750,4071,1361
3751,862,1666
3751,1269,1126
3751,1269,2231
3752,3376,1535
3752,315,1611
3752,1332,1404
3753,3576,285
3753,3576,1124
3753,3576,3613
3754,329,3412
3754,42,4605
3754,444,1525
3755,187,3155
3755,187,3933
3755,187,1015
3756,1455,751
3756,2513,1794
3756,2513,1114
3757,1819,2364
3757,1819,0
3757,286,1084
3758,1359,497
3758,1359,18
3758,905,641
3759,1024,445
3759,1024,4983
3759,1024,2352
3760,1767,889
3760,1767,1385
3760,319,44
3761,42,2308
3761,42,340
3761,42,3662
3762,3070,570
3762,3070,1102
3762,3070,1130
3765,1041,2347
3765,1041,281
3765,1041,2724
3767,3592,2847
3767,3196,1145
3767,3592,2092
3768,68,2774
3768,2160,1374
3768,102,3497
3770,35,3077
3770,35,549
3770,35,5189
3772,3576,326
3772,3576,976
3772,448,272
3774,1237,2171
3774,68,1243
3774,68,3231
3775,1116,165
3775,2002,3
3775,35,252
3776,1518,3838
3776,1518,1126
3776,1518,1145
3777,3854,266
3777,3854,3777
3777,3854,4843
3778,1772,2956
3778,4406,417
3778,1772,3962
3779,1970,3779
3779,1970,54
3779,24,3142
3780,1086,1605
3780,1086,3223
3780,2768,314
3781,1229,201
3781,1229,4124
3781,1303,615
3782,448,307
3782,693,558
3782,693,1514
3783,2593,3783
3783,2593,2418
3783,2593,3349
3784,24,1071
3784,24,4041
3784,24,4123
3785,4233,739
3785,4233,375
3785,4233,5135
3786,1507,4187
3786,1507,4206
3786,1507,460
3787,1213,3547
3787,1213,122
3787,187,3379
3788,3041,383
3788,2289,574
3788,2289,653
3789,292,3917
3789,4702,3807
3789,35,81
3790,888,929
3790,888,4299
3790,888,4694
3791,2932,327
3791,3619,1897
3791,3619,767
3792,362,1099
3792,362,987
3792,362,4971
3793,1041,409
3793,1041,1591
3793,1041,2398
3794,1041,181
3794,1041,4290
3794,1041,1790
3795,3636,175
3795,1024,1799
3795,1751,1193
3796,102,5115
3796,3070,2559
3796,3070,751
3798,2252,2398
3798,2252,2704
3798,2252,1891
3799,46,1583
3799,46,983
3799,3201,4301
3800,762,610
3800,2047,3318
3800,5163,3337
3801,315,515
3801,315,278
3801,315,1664
3802,42,190
3802,42,429
3802,319,1166
3803,1441,544
3803,977,5078
3803,1271,468
3804,435,2953
3804,435,246
3804,435,25
3805,2399,1267
3805,2337,193
3805,2399,2781
3806,116,1163
3806,116,514
3806,3592,1686
3807,4702,1953
3807,4702,1953
3807,4702,1839
3808,540,455
3808,540,3075
3808,540,128
3809,1128,57
3809,1128,105
3809,1128,1217
3810,1571,877
3810,3297,519
3810,3661,3810
3811,2634,3860
3811,3271,971
3811,1859,2016
3814,4014,2022
3814,2260,1320
3814,4014,1486
3815,448,1665
3815,292,4411
3815,568,610
3816,395,4276
3816,3556,351
3816,478,466
3817,315,1646
3817,315,3154
3817,315,4135
3819,3592,60
3819,3592,39
3819,3592,87
3821,2877,162
3821,2877,162
3821,2877,502
3822,435,248
3822,435,260
3822,435,4876
3823,1041,595
3823,1041,3931
3823,1041,2296
3824,3541,744
3824,3541,3824
3824,3541,1687
3827,812,1977
3827,812,156
3827,812,128
3828,315,1066
3828,315,1212
3828,315,1599
3829,663,3972
3829,663,1109
3829,187,3787
3830,2414,1553
3830,2414,4775
3830,2414,386
3832,1467,3625
3832,1467,2269
3832,1467,3298
3833,2267,832
3833,2267,197
3833,4711,3833
3834,1505,1264
3834,1359,250
3834,1505,4841
3835,204,4385
3835,204,515
3835,204,1629
3836,2679,2781
3836,2679,3240
3836,2679,4217
3837,1271,1108
3837,1271,1404
3837,1271,14
3838,1518,1498
3838,1518,1700
3838,1518,479
3839,2593,2779
3839,2593,4804
3839,2593,4499
3841,3864,1399
3841,3376,1223
3841,3864,3646
3842,42,2273
3842,663,323
3842,42,3917
3843,702,4353
3843,702,2375
3843,702,5
3844,2845,3005
3844,2845,1984
3844,2634,801
3845,578,631
3845,578,54
3845,578,159
3846,2461,1521
3846,2461,647
3846,2461,4231
3847,435,3953
3847,2047,1777
3847,2047,3847
3848,1213,1115
3848,448,2159
3848,448,2159
3850,2414,1977
3850,1161,735
3850,2414,3850
3851,1703,2211
3851,4671,1286
3851,4671,251
3852,1269,2231
3852,1186,275
3852,1186,249
3853,578,2024
3853,578,2878
3853,578,433
3855,444,946
3855,1657,3855
3855,444,2118
3857,24,1048
3857,24,621
3857,24,327
3858,3147,136
3858,46,978
3858,373,1108
3859,3452,231
3859,3288,321
3859,3452,231
3860,1455,837
3860,1455,1593
3860,2634,55
3861,448,1986
3861,1571,476
3861,448,4716
3862,691,2516
3862,2814,1421
3862,2814,214
3863,1879,2164
3863,1879,2022
3863,1879,1469
3865,556,258
3865,556,1632
3865,1732,117
3866,35,291
3866,360,2502
3866,35,562
3869,148,1274
3869,148,1530
3869,977,176
3870,398,1757
3870,398,984
3870,398,32
3871,556,258
3871,2772,1211
3871,556,3865
3872,286,48
3872,286,3444
3872,2370,2694
3873,1269,1802
3873,1269,2018
3873,478,2489
3874,355,608
3874,1885,2921
3874,4193,3874
3876,286,424
3876,286,687
3876,905,1671
3877,102,3
3877,46,1162
3877,46,5179
3878,4918,3878
3878,5092,62
3878,5092,4506
3879,3371,3690
3879,3371,3874
3879,3371,3665
3881,24,3097
3881,24,2860
3881,2362,1574
3882,578,1462
3882,150,559
3882,578,942
3883,35,3327
3883,35,726
3883,35,2116
3884,360,964
3884,360,309
3884,3308,1728
3885,888,440
3885,888,3577
3885,888,2912
3886,1467,2424
3886,1467,3886
3886,1467,1499
3887,3825,1683
3887,3825,1683
3887,3825,4899
3888,68,1279
3888,68,5063
3888,68,1843
3890,4079,3020
3890,286,424
3890,286,3890
3891,888,71
3891,888,4925
3891,888,4744
3893,663,1348
3893,663,1350
3893,663,574
3894,225,3334
3894,3427,25
3894,225,589
3895,329,667
3895,526,4904
3895,329,2300
3897,2160,2055
3897,68,1318
3897,68,1426
3899,42,53
3899,42,3180
3899,42,615
3900,2370,3900
3900,2370,1185
3900,2370,383
3902,330,593
3902,330,1843
3902,568,434
3903,2525,2828
3903,2525,1601
3903,2525,75
3904,24,713
3904,319,607
3904,24,2140
3905,4562,1838
3905,4562,98
3905,4562,3579
3906,3388,3339
3906,3388,3906
3906,3388,765
3907,1571,1377
3907,2769,852
3907,2769,2672
3909,355,1111
3909,355,4794
3909,355,763
3910,435,70
3910,435,1357
3910,435,335
3911,204,2846
3911,204,2086
3911,204,2336
3912,1271,4492
3912,42,3444
3912,1085,3537
3913,4599,387
3913,4599,2413
3913,4599,2231
3914,116,30
3914,116,30
3914,116,129
3916,3133,3638
3916,3133,87
3916,3133,3638
3917,292,554
3917,292,3622
3917,4550,143
3918,24,2928
3918,24,267
3918,363,164
3920,4014,3814
3920,2932,2476
3920,2932,3798
3921,2260,14
3921,2260,4037
3921,2260,2208
3923,5118,2669
3923,5118,38
3923,5118,3923
3924,526,2737
3924,526,1765
3924,398,2030
3927,815,3159
3927,815,2405
3927,815,409
3928,1219,3736
3928,2513,13
3928,556,2522
3929,362,3009
3929,556,1428
3929,556,514
3930,68,483
3930,68,1127
3930,68,495
3931,1041,1534
3931,1041,2398
3931,1041,1572
3932,187,1534
3932,2260,318
3932,2260,2208
3933,3582,880
3933,187,720
3933,3582,826
3934,2455,1194
3934,1370,946
3934,2455,4790
3935,2949,3028
3935,1507,1488
3935,1507,3291
3936,35,147
3936,35,2489
3936,35,1600
3937,2376,1635
3937,2376,309
3937,2376,269
3939,1495,671
3939,448,324
3939,1571,173
3940,24,2584
3940,578,3853
3940,762,3992
3943,329,30
3943,329,2308
3943,360,247
3944,204,2205
3944,1746,3252
3944,1746,2090
3945,4712,1201
3945,4712,4742
3945,4712,2753
3946,2376,2539
3946,2376,959
3946,2376,1075
3947,1818,1803
3947,1818,788
3947,1818,307
3948,758,2310
3948,758,2757
3948,758,947
3949,444,12
3949,329,417
3949,329,1386
3950,330,3816
3950,330,74
3950,330,4947
3952,4586,18
3952,444,484
3952,150,657
3953,702,3583
3953,329,4452
3953,444,379
3955,315,82
3955,1384,590
3955,315,1171
3956,866,2777
3956,605,1546
3956,866,4352
3957,1657,4032
3957,1657,1576
3957,1657,3420
3958,2845,800
3958,68,4885
3958,68,1392
3959,556,684
3959,812,245
3959,556,3211
3960,605,1214
3960,605,748
3960,605,4176
3961,448,1300
3961,448,1468
3961,448,2612
3962,24,414
3962,1772,2882
3962,4406,2316
3963,1219,1478
3963,1219,1056
3963,1219,686
3964,3352,44
3964,148,1511
3964,3352,4771
3966,68,99
3966,702,2318
3966,1269,2560
3968,2226,55
3968,102,2443
3968,2226,23
3970,478,2660
3970,3556,154
3970,330,2460
3971,2513,1927
3971,2513,13
3971,2513,3593
3972,663,2356
3972,663,3112
3972,663,1080
3973,2634,854
3973,2634,2640
3973,2634,3860
3974,693,1111
3974,921,467
3974,693,1167
3975,1332,233
3975,1332,1512
3975,1332,999
3976,187,2553
3976,187,3707
3976,691,1174
3978,3352,1179
3978,3352,1005
3978,3352,1863
3979,1086,1140
3979,1086,4657
3979,1086,281
3980,2047,3745
3980,2047,3980
3980,183,728
3981,1271,1099
3981,1271,359
3981,1271,1174
3982,2170,2389
3982,2170,2910
3982,1332,348
3984,46,672
3984,3512,7
3984,46,3360
3985,42,1558
3985,42,1798
3985,42,597
3986,526,1101
3986,204,1941
3986,204,3986
3988,292,3640
3988,416,703
3988,416,1297
3990,1772,346
3990,1772,4631
3990,1772,3717
3991,605,3153
3991,605,640
3991,605,2751
3992,762,767
3992,762,58
3992,762,449
3993,2845,941
3993,2845,2947
3993,2845,2947
3994,4088,288
3994,779,368
3994,4362,1551
3995,1077,10
3995,2455,2357
3995,2455,1185
3996,1934,4522
3996,1934,2074
3996,1934,3048
3997,1505,4173
3997,1505,4173
3997,1505,157
3998,3630,861
3998,3630,1586
3998,3630,4114
3999,116,323
3999,1155,431
3999,330,4337
4000,319,1786
4000,319,519
4000,556,4432
4001,578,2045
4001,691,510
4001,691,32
4002,1229,19
4002,1229,0
4002,3069,1294
4004,1128,2640
4004,1128,1589
4004,1128,4148
4005,1772,487
4005,1772,146
4005,1772,3446
4007,901,1946
4007,3854,3496
4007,3854,336
4008,24,3235
4008,24,3746
4008,24,1598
4010,3969,63
4010,35,1177
4010,35,4097
4011,373,1123
4011,2170,2026
4011,373,144
4012,225,427
4012,4550,3323
4012,4550,25
4013,2226,80
4013,2226,189
4013,2226,3580
4016,116,2610
4016,116,48
4016,116,1
4017,2769,2853
4017,2769,2189
4017,2769,2664
4018,601,1
4018,601,1285
4018,601,666
4019,691,1545
4019,363,1174
4019,1086,4019
4020,4415,1008
4020,2160,2257
4020,2745,674
4021,3096,3113
4021,3096,4021
4021,3096,3750
4022,1161,41
4022,1161,420
4022,1161,3058
4023,1732,336
4023,2768,2628
4023,3541,4863
4024,46,1941
4024,46,848
4024,46,2139
4025,540,291
4025,540,1737
4025,540,456
4026,329,431
4026,526,1022
4026,526,4281
4027,3151,848
4027,3151,104
4027,3151,290
4028,3288,656
4028,3288,910
4028,3288,282
4029,3718,963
4029,3718,3557
4029,3718,409
4030,3096,854
4030,3096,2022
4030,3096,5175
4031,225,79
4031,1868,2673
4031,1868,712
4032,1657,2658
4032,68,495
4032,1657,1521
4033,3096,1067
4033,3096,2633
4033,3096,1514
4034,1303,1008
4034,2376,2796
4034,150,212
4035,398,3870
4035,398,1673
4035,398,1987
4037,2260,1902
4037,2260,3932
4037,187,357
4038,532,2216
4038,46,983
4038,532,14
4040,1161,2428
4040,1161,359
4040,1161,157
4041,24,739
4041,24,1615
4041,24,118
4042,982,3695
4042,292,1472
4042,292,1325
4043,174,2588
4043,174,33
4043,174,1888
4045,762,1174
4045,556,914
4045,762,3486
4046,2914,151
4046,2914,1723
4046,2914,277
4047,42,4543
4047,42,3720
4047,42,4505
4048,355,1816
4048,355,300
4048,355,604
4049,762,3529
4049,2634,2059
4049,2634,307
4050,2799,848
4050,1505,627
4050,1505,1287
4051,997,4716
4051,997,1424
4051,24,3716
4052,3146,984
4052,4911,1633
4052,3146,3841
4053,286,3668
4053,286,723
4053,286,191
4054,2455,1793
4054,1128,1314
4054,1128,1484
4057,1972,560
4057,888,1499
4057,1972,2339
4059,1303,0
4059,1303,64
4059,1303,2
4060,187,335
4060,187,280
4060,187,2304
4061,3069,972
4061,3069,898
4061,3069,1209
4063,286,699
4063,286,1661
4063,286,1335
4064,1329,1689
4064,3385,349
4064,3385,1513
4065,1024,1678
4065,68,1864
4065,702,43
4066,3718,199
4066,3718,1724
4066,3718,21
4067,2002,681
4067,2002,0
4067,2002,1517
4068,4088,912
4068,35,47
4068,4079,4068
4070,329,1451
4070,329,1504
4070,329,5190
4072,478,4072
4072,478,4256
4072,478,3523
4073,1024,3572
4073,4193,1145
4073,68,1775
4075,540,4433
4075,319,1472
4075,319,1092
4076,2002,220
4076,2002,2053
4076,2002,281
4077,540,2083
4077,174,1592
4077,850,1018
4078,24,709
4078,24,1199
4078,24,535
4080,319,840
4080,319,2672
4080,319,1884
4082,2415,467
4082,204,133
4082,1269,2560
4083,363,123
4083,1329,347
4083,363,3653
4085,1467,2130
4085,4396,432
4085,1467,1845
4087,997,231
4087,292,950
4087,292,1170
4089,1229,5156
4089,758,4089
4089,1229,2112
4090,579,946
4090,579,2595
4090,46,2354
4092,1879,3628
4092,1879,2254
4092,1879,2486
4095,3041,4095
4095,3041,636
4095,3041,100
4096,2461,270
4096,997,534
4096,448,6
4097,444,4530
4097,444,3614
4097,35,1443
4100,3030,242
4100,3030,43
4100,3030,345
4101,579,3502
4101,579,27
4101,579,28
4102,3718,1447
4102,3718,271
4102,3718,4102
4103,1603,3374
4103,1603,1747
4103,1603,963
4104,2252,4271
4104,2252,2157
4104,2252,1677
4105,435,414
4105,435,98
4105,435,386
4106,556,1812
4106,398,2356
4106,398,247
4107,779,140
4107,779,559
4107,779,856
4108,183,5032
4108,183,2936
4108,758,4089
4109,1657,2458
4109,532,740
4109,102,682
4110,888,3090
4110,888,1175
4110,888,440
4111,3942,795
4111,3541,4023
4111,3541,836
4112,1329,1689
4112,1329,1299
4112,330,1678
4113,46,536
4113,46,1051
4113,5071,480
4114,3630,56
4114,3630,4897
4114,3630,129
4115,35,81
4115,35,2998
4115,46,1227
4116,1746,4116
4116,1746,1942
4116,1746,690
4118,762,1174
4118,2880,602
4118,3297,8
4120,187,117
4120,1164,47
4120,187,2244
4121,398,4106
4121,398,32
4121,398,380
4122,24,3562
4122,2362,1965
4122,4374,639
4123,24,3382
4123,24,267
4123,24,5143
4124,1229,296
4124,1229,5156
4124,1229,2248
4126,1384,3114
4126,1384,686
4126,1384,1586
4127,3069,767
4127,1271,1404
4127,3069,1320
4128,2881,251
4128,1128,3923
4128,1237,1230
4129,204,3573
4129,204,717
4129,2047,1017
4131,355,1189
4131,355,437
4131,355,2819
4133,1384,2982
4133,315,4440
4133,1425,1153
4134,556,703
4134,556,914
4134,556,4306
4135,1332,5002
4135,3146,4161
4135,3146,999
4136,2869,91
4136,2869,288
4136,3825,4145
4137,1155,1364
4137,315,1066
4137,2142,1869
4138,1505,3197
4138,1505,1287
4138,1505,3834
4139,24,1925
4139,24,13
4139,24,414
4140,2769,1743
4140,2455,727
4140,2455,461
4141,116,1385
4141,116,288
4141,812,1542
4143,866,945
4143,949,846
4143,949,410
4144,183,514
4144,183,313
4144,183,2073
4145,3825,513
4145,3825,3075
4145,3825,748
4146,1505,4642
4146,1505,892
4146,1505,309
4147,1934,3387
4147,1934,4522
4147,1934,32
4148,1400,821
4148,1400,198
4148,1128,249
4149,4006,3744
4149,4006,2076
4149,4006,3569
4150,24,831
4150,24,788
4150,24,1735
4151,693,4371
4151,693,1111
4151,693,26
4153,174,2027
4153,174,396
4153,174,1044
4154,292,1018
4154,292,472
4154,292,1325
4155,1879,1469
4155,1879,3113
4155,1879,2779
4156,187,1127
4156,68,450
4156,68,3060
4158,3354,531
4158,3354,531
4158,3354,2688
4159,1915,562
4159,1915,2364
4159,1915,2656
4160,292,2402
4160,292,4634
4160,292,14
4161,2170,1710
4161,3146,1937
4161,3146,29
4162,2709,1937
4162,2709,1586
4162,2709,2676
4163,3576,2766
4163,3576,2127
4163,3576,1124
4164,3201,4348
4164,3201,940
4164,3201,1814
4165,2525,2696
4165,2525,322
4165,3345,491
4166,605,655
4166,605,2418
4166,605,4605
4167,1441,1597
4167,1441,1217
4167,1441,1146
4168,3619,2063
4168,2047,3684
4168,2047,4724
4169,4236,541
4169,4236,1844
4169,4236,1035
4170,815,2172
4170,605,2474
4170,605,1942
4171,4416,298
4171,4416,839
4171,4416,960
4172,982,675
4172,982,4566
4172,982,34
4173,46,791
4173,1505,5191
4173,46,5028
4174,315,4174
4174,1455,5184
4174,315,680
4176,605,4631
4176,1703,1011
4176,605,3956
4177,355,489
4177,355,608
4177,355,1046
4178,815,1556
4178,3598,58
4178,3598,2748
4179,1441,920
4179,526,1594
4179,1441,0
4180,943,2182
4180,943,899
4180,943,473
4181,329,3949
4181,329,23
4181,329,2896
4182,1571,938
4182,1571,1101
4182,1571,1030
4183,540,972
4183,540,972
4183,540,2861
4184,4058,231
4184,4058,4941
4184,373,4412
4185,362,723
4185,1614,1638
4185,1614,3325
4186,1213,3110
4186,1213,1167
4186,1213,904
4187,286,609
4187,286,609
4187,1041,180
4188,693,107
4188,2260,3609
4188,3867,1294
4190,901,3322
4190,850,470
4190,901,499
4191,183,519
4191,225,51
4191,225,3351
4196,526,62
4196,1885,1987
4196,526,3486
4197,3582,338
4197,46,2903
4197,46,4197
4198,1186,2008
4198,1186,166
4198,1186,501
4200,753,262
4200,46,2520
4200,35,586
4201,1161,157
4201,1161,710
4201,556,914
4202,204,1629
4202,204,1506
4202,204,2241
4203,315,1390
4203,315,153
4203,1332,3469
4204,355,650
4204,355,4204
4204,1603,1747
4205,2415,2152
4205,2415,246
4205,4258,186
4206,204,4129
4206,4079,2229
4206,204,3877
4208,3033,1021
4208,3033,595
4208,3033,2309
4209,888,4925
4209,1467,71
4209,1467,929
4211,35,5028
4211,35,1952
4211,35,956
4212,35,2127
4212,35,3208
4212,3030,83
4213,42,120
4213,42,4213
4213,578,67
4214,1425,1134
4214,1425,2065
4214,2142,1642
4215,1934,3028
4215,1934,2600
4215,1934,4549
4216,292,4898
4216,435,3002
4216,1128,1034
4217,2679,2062
4217,2679,2052
4217,2679,2894
4219,395,727
4219,1455,926
4219,1455,2247
4221,578,433
4221,578,980
4221,578,1890
4222,2799,217
4222,2799,848
4222,2799,1621
4224,435,2865
4224,435,503
4224,435,152
4226,1703,3424
4226,605,1677
4226,4599,3913
4227,526,3291
4227,526,1861
4227,526,879
4228,3133,4400
4228,2593,2418
4228,3133,2254
4229,2414,2057
4229,905,3739
4229,2414,1977
4230,540,1708
4230,540,2694
4230,540,4608
4231,850,624
4231,2461,270
4231,2461,1950
4232,1467,1738
4232,1467,390
4232,1467,3625
4234,1359,651
4234,1359,33
4234,1359,1407
4237,4195,4902
4237,4195,542
4237,4195,350
4239,601,405
4239,286,2228
4239,601,2139
4241,24,3933
4241,24,2308
4241,601,4018
4242,204,659
4242,204,1428
4242,1269,3852
4243,568,216
4243,568,2462
4243,568,2462
4244,2593,2418
4244,2593,2038
4244,2593,3783
4245,286,1698
4245,286,2810
4245,286,4848
4246,2289,912
4246,2289,2124
4246,2289,457
4247,977,3869
4247,977,22
4247,977,176
4248,5071,480
4248,5071,1692
4248,5071,1519
4250,1920,1418
4250,204,3573
4250,1250,643
4252,35,5102
4252,35,1443
4252,35,264
4253,3253,36
4253,3253,4574
4253,204,161
4256,1237,1281
4256,1237,3586
4256,1237,74
4257,605,4892
4257,4362,1624
4257,4362,2576
4260,478,4072
4260,478,3300
4260,478,126
4261,1934,1316
4261,1934,2217
4261,1934,2975
4263,225,4278
4263,225,3549
4263,921,467
4264,1271,2864
4264,1271,44
4264,1271,2990
4265,540,469
4265,540,2246
4265,568,3732
4266,478,2921
4266,478,1981
4266,395,2560
4267,762,60
4267,762,2952
4267,3253,3601
4268,3868,4800
4268,556,1459
4268,556,4106
4270,1868,1960
4270,1868,216
4270,1868,1628
4271,2252,2476
4271,2593,2038
4271,2252,2398
4273,753,239
4273,753,1362
4273,753,84
4274,691,1954
4274,691,456
4274,691,986
4275,1746,161
4275,1746,3944
4275,1746,7
4276,187,1111
4276,395,154
4276,526,456
4278,225,4278
4278,3041,4278
4278,806,79
4279,3354,766
4279,3354,3048
4279,3354,2606
4280,4918,189
4280,4918,928
4280,4918,1245
4281,526,1793
4281,526,1381
4281,526,2331
4282,46,2756
4282,46,352
4282,46,1749
4283,901,2559
4283,1020,14
4283,921,2112
4285,478,3564
4285,478,3339
4285,3864,4463
4286,1879,2259
4286,1879,924
4286,1879,4092
4287,1237,351
4287,1237,984
4287,1237,26
4288,2634,3054
4288,2634,3241
4288,2634,1744
4290,1041,881
4290,1041,2386
4290,2713,649
4291,1237,1453
4291,1237,3256
4291,1237,323
4292,286,723
4292,286,741
4292,286,15
4293,1833,1907
4293,1833,2862
4293,3512,3384
4299,1970,1691
4299,1970,15
4299,888,440
4300,663,1263
4300,663,11
4300,663,1278
4301,3201,2127
4301,3201,512
4301,3201,4498
4302,355,626
4302,355,2546
4302,355,567
4303,42,2714
4303,866,2504
4303,866,1930
4304,3854,2012
4304,3854,4304
4304,3854,3177
4306,556,48
4306,204,508
4306,204,3944
4307,4936,62
4307,4936,2043
4307,4936,279
4308,758,953
4308,758,430
4308,758,397
4309,315,1701
4309,315,3828
4309,315,1586
4310,905,5155
4310,24,825
4310,24,2750
4312,187,1111
4312,187,3314
4312,187,1834
4313,3763,109
4313,3763,190
4313,292,2707
4315,762,610
4315,762,132
4315,762,1417
4317,921,49
4317,921,1376
4317,921,4869
4319,35,331
4319,579,272
4319,35,934
4320,150,2660
4320,150,43
4320,150,3078
4321,762,4321
4321,806,1204
4321,806,625
4322,2170,2129
4322,2170,431
4322,2170,390
4324,1384,3955
4324,1384,2496
4324,1384,3186
4325,3388,4333
4325,3388,5091
4325,3388,321
4326,68,51
4326,1425,2389
4326,1818,201
4327,448,1300
4327,3576,298
4327,448,3684
4332,1161,942
4332,1161,59
4332,1161,149
4333,4451,428
4333,3388,1300
4333,4451,1147
4334,2880,39
4334,2880,2773
4334,2880,632
4336,4702,2735
4336,102,2810
4336,102,2844
4337,1024,124
4337,330,4337
4337,1024,1623
4338,579,1582
4338,579,53
4338,579,18
4339,148,3190
4339,1370,147
4339,1370,382
4340,373,2
4340,373,4
4340,1614,2453
4341,905,953
4341,905,1183
4341,905,20
4342,4079,1552
4342,2267,1843
4342,532,597
4346,3133,1551
4346,1879,1967
4346,1879,88
4348,3201,1685
4348,3201,43
4348,3201,4862
4350,330,4954
4350,1237,2545
4350,330,593
4351,815,4351
4351,815,10
4351,3661,2244
4352,35,5189
4352,35,1978
4352,866,1708
4353,702,3175
4353,702,256
4353,702,784
4354,330,1192
4354,68,437
4354,478,3611
4355,395,3045
4355,330,250
4355,395,1663
4356,4711,3833
4356,4453,126
4356,2415,2803
4357,702,824
4357,702,442
4357,702,1366
4358,3942,149
4358,3942,4358
4358,3942,224
4359,3288,1175
4359,3288,1319
4359,3288,2534
4360,1751,103
4360,1751,3098
4360,1751,272
4363,2869,1168
4363,2869,4363
4363,2869,2052
4364,753,654
4364,753,316
4364,753,3441
4365,1467,2930
4365,1467,4209
4365,1467,1806
4369,3661,548
4369,3661,138
4369,3661,768
4370,1507,1013
4370,1507,790
4370,1507,992
4371,116,547
4371,693,413
4371,693,802
4373,3425,279
4373,3425,2390
4373,3425,828
4376,1505,1464
4376,1505,238
4376,1505,4611
4377,102,484
4377,102,3768
4377,102,1061
4378,4550,482
4378,4550,1197
4378,4550,4378
4379,183,2477
4379,183,3855
4379,183,2635
4380,3345,104
4380,5163,3204
4380,3345,81
4381,568,767
4381,225,230
4381,982,300
4382,862,3292
4382,862,20
4382,862,844
4383,1441,627
4383,1441,428
4383,1441,4627
4385,2252,2751
4385,3345,1527
4385,2252,2054
4386,102,3035
4386,68,5027
4386,68,1026
4388,3567,1566
4388,3567,23
4388,3567,40
4390,2260,1624
4390,2260,3814
4390,2260,327
4391,2370,2907
4391,2370,9
4391,2370,2240
4392,225,1729
4392,225,249
4392,225,3665
4393,174,1106
4393,174,831
4393,174,1570
4394,330,3119
4394,2406,2062
4394,2406,181
4395,2252,5067
4395,2252,2476
4395,2252,833
4397,5163,2684
4397,286,832
4397,5163,3401
4398,1920,909
4398,888,3227
4398,1920,322
4399,3598,4532
4399,3598,4440
4399,3598,1360
4400,3133,2202
4400,3133,4346
4400,3133,1369
4404,68,1212
4404,329,3426
4404,1303,317
4405,2799,4405
4405,68,946
4405,1441,1238
4407,815,4178
4407,3619,3188
4407,3619,1605
4411,292,1304
4411,292,950
4411,292,128
4412,1155,485
4412,373,147
4412,1155,1364
4413,2406,218
4413,2406,768
4413,2406,1031
4414,2679,3469
4414,815,2450
4414,815,173
4417,532,740
4417,532,623
4417,532,299
4418,204,5028
4418,204,717
4418,68,1318
4419,663,2421
4419,1614,214
4419,35,649
4420,187,4060
4420,187,860
4420,187,1834
4422,1041,2820
4422,1041,1534
4422,3201,1685
4423,24,3716
4423,24,1943
4423,24,1648
4424,2320,2287
4424,2320,592
4424,2320,391
4425,758,1750
4425,556,1632
4425,556,129
4427,1972,4057
4427,905,118
4427,42,2629
4429,148,1351
4429,148,70
4429,148,440
4430,3151,4027
4430,1571,1731
4430,3151,513
4432,556,739
4432,556,1159
4432,556,3301
4433,1098,7
4433,148,1459
4433,362,2132
4434,1370,3164
4434,1370,2314
4434,1370,64
4435,1400,168
4435,1400,195
4435,1400,624
4436,3388,177
